,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
5282349000,41840,41840,00294002900008,E09000007,Camden,Inner London - West,29,BELSIZE LANE,LONDON,NW3 5AS,Restaurants,234,Retail Restaurants & Cafes,Retail,355.49,104000.0,2017-04-01 00:00:00+00:00,2017,2021-03,53248.0,CALICI LTD,27783.34,True,2019-09-20,559.0,True,5017449,17691882.0,CR06,,526915.0,184984.0,51.5494841,-0.17095839999999998,2,,,,29.0,,,,29.0,,,,,20400294,,N,osgb1000002298669238,12.0,osgb4000000030223556,4,osgb1000004337116,4,5282349000.0,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5AS,NW3 5AS,S,1B,D,E05000128,2012-03-19,0,CR,234.0,POINT (526916.7646671449 184984.3012043732),2019-09-20 00:00:00,5282349000,2021-04-01,559,2010-04-01,3459 days,4018,0,559,3459,1,False,True,Belsize
5572037000,42999,42999,00294010200044,E09000007,Camden,Inner London - West,ROOM 2 1ST FLR 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,17.29,4400.0,2010-03-09 00:00:00+00:00,2010,2013-12,2032.8,BONDMANOR LTD,1699.03,True,2010-04-01,1371.0,True,5144539,,CO01,5107551.0,526754.0,184827.0,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 2 1ST FLOOR,102.0,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,5572037000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526755.7604670442 184827.2982074535),2010-04-01 00:00:00,5572037000,2014-01-01,1371,2010-04-01,0 days,1371,1,1371,0,1,False,True,Belsize
5572037000,43018,43018,00294010200044,E09000007,Camden,Inner London - West,ROOM 2 1ST FLR 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,17.29,6200.0,2017-04-01 00:00:00+00:00,2017,2018-09,2976.0,CAPITAL & PROVIDENT MANAGEMENT LTD,111.39,True,2014-03-12,1664.0,True,5144539,,CO01,5107551.0,526754.0,184827.0,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 2 1ST FLOOR,102.0,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,5572037000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526755.7604670442 184827.2982074535),2014-03-12 00:00:00,5572037000,2018-10-01,1664,2010-04-01,1441 days,3105,1,1664,1441,1,False,True,Belsize
5572037000,43028,43028,00294010200044,E09000007,Camden,Inner London - West,ROOM 2 1ST FLR 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,17.29,6200.0,2017-04-01 00:00:00+00:00,2017,2021-03,3093.8,CELLE CONSULTING LTD,1545.16,True,2019-09-15,564.0,True,5144539,,CO01,5107551.0,526754.0,184827.0,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 2 1ST FLOOR,102.0,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,5572037000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526755.7604670442 184827.2982074535),2019-09-15 00:00:00,5572037000,2021-04-01,564,2010-04-01,3454 days,4018,0,564,3454,1,False,True,Belsize
5769300000,76640,76640,00427000100009,E09000007,Camden,Inner London - West,1,BELSIZE LANE,LONDON,NW3 5BG,Offices (Inc Computer Centres),203,Office General,Office,90.54,31500.0,2017-04-01 00:00:00+00:00,2017,2021-03,15718.5,BODYMATTERS (LONDON) LTD,8623.15,True,2010-04-01,4018.0,True,5086846,17691984.0,CR08,,526804.0,184889.0,51.54865529999999,-0.17259270000000002,1,BODYMATTERS CLINIC,,,1.0,,,,1.0,,,,,20400427,,N,osgb1000002298875430,13.0,osgb4000000030411070,7,osgb1000004337210,9,5769300000.0,MCCRONE MEWS,MCCRONE MEWS,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BG,NW3 5BG,S,2F,D,E05000133,2012-03-19,0,CO,203.0,POINT (526805.7585544722 184889.3026904903),2010-04-01 00:00:00,5769300000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
6129783000,76833,76833,0043200120000A,E09000007,Camden,Inner London - West,BST & GND FS 12,BELSIZE TERRACE,LONDON,NW3 4AX,Shops,249,Retail High Street,Retail,129.84,16750.0,2010-04-01 00:00:00+00:00,2010,2014-06,7889.25,CHINA TRADE RESTAURANTS LIMITED -  IN LI,3476.75,True,2010-04-01,1552.0,True,5068603,17688903.0,C,,526911.0,184937.0,51.5490626,-0.171033,2,,,,12.0,,,,12.0,,,,,20400432,,N,osgb1000002298669228,13.0,osgb4000000030223556,4,osgb1000004337107,4,6129783000.0,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1D,D,E05000128,2012-03-19,2,CS,249.0,POINT (526912.7645279212 184937.2990776252),2010-04-01 00:00:00,6129783000,2014-07-01,1552,2010-04-01,0 days,1552,1,1552,0,1,False,True,Belsize
6129783000,76860,76860,0043200120000A,E09000007,Camden,Inner London - West,BST & GND FS 12,BELSIZE TERRACE,LONDON,NW3 4AX,Shops,249,Retail High Street,Retail,129.84,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,BRASSERIE 191 LTD,0.0,True,2020-04-01,365.0,True,5068603,17688903.0,C,,526911.0,184937.0,51.5490626,-0.171033,2,,,,12.0,,,,12.0,,,,,20400432,,N,osgb1000002298669228,13.0,osgb4000000030223556,4,osgb1000004337107,4,6129783000.0,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1D,D,E05000128,2012-03-19,2,CS,249.0,POINT (526912.7645279212 184937.2990776252),2020-04-01 00:00:00,6129783000,2021-04-01,365,2010-04-01,3653 days,4018,0,365,3653,1,False,True,Belsize
6129793000,76877,76877,004320012A0016,E09000007,Camden,Inner London - West,BST & GND FS 12A,BELSIZE TERRACE,LONDON,NW3 4AX,Restaurants,234,Retail Restaurants & Cafes,Retail,189.77,33750.0,2010-04-01 00:00:00+00:00,2010,2014-06,15896.25,CHINA TRADE RESTAURANTS LIMITED -  IN LI,5267.93,True,2010-04-01,1552.0,True,5075227,17688904.0,CR08,,526915.0,184934.0,51.5490348,-0.1709765,1,LA PALETTA,,12A,,,,,12.0,A,,,,20400432,,N,osgb1000002298938529,6.0,osgb4000000030223556,4,osgb1000004337106,3,6129793000.0,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1F,D,E05000128,2012-03-19,0,CR,234.0,POINT (526916.7591010454 184934.3055337486),2010-04-01 00:00:00,6129793000,2014-07-01,1552,2010-04-01,0 days,1552,1,1552,0,1,False,True,Belsize
6129793000,76904,76904,004320012A0016,E09000007,Camden,Inner London - West,BST & GND FS 12A,BELSIZE TERRACE,LONDON,NW3 4AX,Restaurants,234,Retail Restaurants & Cafes,Retail,189.77,51500.0,2017-04-01 00:00:00+00:00,2017,2021-03,26368.0,CDR BELSIZE LIMITED,10354.03,True,2019-11-07,511.0,True,5075227,17688904.0,CR08,,526915.0,184934.0,51.5490348,-0.1709765,1,LA PALETTA,,12A,,,,,12.0,A,,,,20400432,,N,osgb1000002298938529,6.0,osgb4000000030223556,4,osgb1000004337106,3,6129793000.0,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1F,D,E05000128,2012-03-19,0,CR,234.0,POINT (526916.7591010454 184934.3055337486),2019-11-07 00:00:00,6129793000,2021-04-01,511,2010-04-01,3507 days,4018,0,511,3507,1,False,True,Belsize
6402845000,76816,76816,00432001011005,E09000007,Camden,Inner London - West,10-11,BELSIZE TERRACE,LONDON,NW3 4AX,Shops,249,Retail High Street,Retail,212.29,37250.0,2017-04-01 00:00:00+00:00,2017,2021-03,18587.75,6402845000,,True,2017-04-01,,True,5046715,17688902.0,C,,526906.0,184946.0,51.5491446,-0.1711019,1,,,,10.0,,,,10.0,,,,,20400432,,N,osgb1000002298669230,13.0,osgb4000000030223556,4,osgb1000004337109,4,6402845000.0,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1A,D,E05000128,2012-03-19,0,CS,249.0,POINT (526907.7595408072 184946.2984262828),2017-04-01 00:00:00,6402845000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Belsize
