,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
290,96966,96966,6.24E+11,E09000007,Camden,Inner London - West,4,ADELAIDE ROAD,LONDON,NW3 2BN,Shops,249,Retail High Street,Retail,50.1,12750,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,CAMBRIDGE GATE PROPERTIES LTD,-2.27E-13,FALSE,01/01/2019,821,TRUE,5072798,17681852,CR08,5105059,528085,184411,51.5440705,-0.1543019,2,AMERICAN DRY CLEANERS,,,4,4,,,,,,,CHALK FARM PARADE,20400577,,N,osgb1000002298774478,19,osgb4000000030250457,5,osgb1000005301951,4,112928063,ADELAIDE ROAD,CHALK FARM PARADE,ADELAIDE ROAD,LONDON,CAMDEN,LONDON,NW3 2BN,NW3 2BN,S,1G,D,E05000136,19/03/2012,0,CS,249,POINT (528086.7753178554 184411.2924648792),01/01/2019 00:00,112928063,01/04/2021,821,01/04/2010,3197 days,4018,0,821,3197,0,FALSE,TRUE,CamdenT
291,97010,97010,6.24001E+11,E09000007,Camden,Inner London - West,5,ADELAIDE ROAD,LONDON,NW3 2BN,Shops,249,Retail High Street,Retail,51.5,12750,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,MARCOL GROUP LIMITED,0,FALSE,01/02/2018,1155,TRUE,5072799,17681858,CR08,5105059,528085,184411,51.5440705,-0.1543019,2,,,,5,5,,,,,,,CHALK FARM PARADE,20400577,,N,osgb1000002298774479,17,osgb4000000030250457,5,osgb1000005301951,4,112929063,ADELAIDE ROAD,CHALK FARM PARADE,ADELAIDE ROAD,LONDON,CAMDEN,LONDON,NW3 2BN,NW3 2BN,S,1F,D,E05000136,19/03/2012,0,CS,249,POINT (528086.7753178554 184411.2924648792),01/02/2018 00:00,112929063,01/04/2021,1155,01/04/2010,2863 days,4018,0,1155,2863,0,FALSE,TRUE,CamdenT
292,97274,97274,6.24002E+11,E09000007,Camden,Inner London - West,15,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,122.03,28500,2017-04-01 00:00:00+00:00,2017,2021-03,14221.5,CATESBY STUDENT LIVING LIMITED,,FALSE,01/04/2010,4018,TRUE,5040225,52365745,C,,528664,184207,51.5421056,-0.1460315,1,,,,15,,,,15,,,,,20400624,,N,osgb1000002298990234,5,osgb5000005156547972,1,osgb1000005301258,4,112933063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,3D,D,E05000130,19/03/2012,0,CS,249,POINT (528665.7797527952 184207.2886907636),01/04/2010 00:00,112933063,01/04/2021,4018,01/04/2010,0 days,4018,0,4018,0,0,FALSE,TRUE,CamdenT
293,97318,97318,6.24002E+11,E09000007,Camden,Inner London - West,16,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,131.4,34750,2017-04-01 00:00:00+00:00,2017,2021-03,17340.25,SCORPION SHOES LTD - IN ADMINISTRATION,15628.94,FALSE,12/10/2018,902,TRUE,5088207,55925281,C,,528660,184210,51.5421335,-0.1460881,2,TREND UNION,,,16,,,,16,,,,,20400624,,N,,,osgb5000005156547972,1,osgb1000005301257,4,112934063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,3H,D,E05000130,12/11/2019,2,CS,249,POINT (528661.7763331654 184210.2918240219),12/10/2018 00:00,112934063,01/04/2021,902,01/04/2010,3116 days,4018,0,902,3116,0,FALSE,TRUE,CamdenT
294,102202,102202,6.33002E+11,E09000007,Camden,Inner London - West,207,CHALK FARM ROAD,LONDON,NW1 8AB,Shops,249,Retail High Street,Retail,29.7,33250,2017-04-01 00:00:00+00:00,2017,2021-03,16591.75,CAMDEN LOCK MARKET LTD,0,FALSE,28/08/2019,582,TRUE,5030131,17648722,CR08,,528689,184146,51.5415517,-0.1456935,2,GEKKO,,,207,,,,207,,,,,20400624,,N,osgb1000002298773215,17,osgb5000005239354062,1,osgb1000005301740,8,113170063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AB,NW1 8AB,S,1J,D,E05000130,19/03/2012,0,CS,249,POINT (528690.7788844081 184146.2866973307),28/08/2019 00:00,113170063,01/04/2021,582,01/04/2010,3436 days,4018,0,582,3436,0,FALSE,TRUE,CamdenT
295,101298,101298,006330001A0039,E09000007,Camden,Inner London - West,1A,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,12.63,11250,2010-04-01 00:00:00+00:00,2010,2015-03,5298.75,NORTHSIDE DEVELOPMENTS LTD,0,FALSE,21/09/2011,1288,TRUE,5078645,17648842,C,,528688,184136,51.5414621,-0.1457116,2,,,1A,,,,,1,A,,,,20400633,,N,osgb1000002298945521,10,osgb5000005239354062,1,osgb1000005301740,8,113174063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,3H,D,E05000130,19/03/2012,0,CS,249,POINT (528689.7763283614 184136.2909816637),21/09/2011 00:00,113174063,01/04/2015,1288,01/04/2010,538 days,1826,1,1288,538,0,FALSE,TRUE,CamdenT
296,101474,101474,6.33E+11,E09000007,Camden,Inner London - West,2,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,14.9,13250,2010-04-01 00:00:00+00:00,2010,2015-03,6240.75,CAMDEN LOCK LTD,0,FALSE,29/06/2013,641,TRUE,5029985,17648866,C,,528679,184130,51.5414102,-0.1458435,2,JAPAN CRAFT,,,2,,,,2,,,,,20400633,,N,osgb1000002298773195,19,osgb4000000030250469,6,osgb1000005301740,8,113175063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,1B,D,E05000130,19/03/2012,0,CS,249,POINT (528680.7761921957 184130.2876499093),29/06/2013 00:00,113175063,01/04/2015,641,01/04/2010,1185 days,1826,1,641,1185,0,FALSE,FALSE,CamdenT
297,102037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
298,101825,101825,6.33001E+11,E09000007,Camden,Inner London - West,69,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,18.65,9300,2010-04-01 00:00:00+00:00,2010,2014-12,4380.3,CAMDEN LOCK LTD,0,FALSE,15/01/2014,351,TRUE,5084249,52930131,CR,5105686,528625,184093,51.54109,-0.1466352,1,CARNABY,,69 WEST YARD,,69,,,,,,,WEST YARD,20400633,,N,osgb5000005106349877,8,osgb4000000030250469,6,osgb1000005301077,5,113266063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,5N,D,E05000130,03/12/2012,0,CS,249,POINT (528626.7789216994 184093.2888782246),15/01/2014 00:00,113266063,01/01/2015,351,01/04/2010,1385 days,1736,1,351,1385,0,FALSE,FALSE,CamdenT
299,101779,101779,0063300062002B,E09000007,Camden,Inner London - West,62,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Offices (Inc Computer Centres),203,Office General,Office,37.7,7800,2010-04-01 00:00:00+00:00,2010,2014-06,3673.8,CAMDEN LOCK LTD,0,FALSE,07/02/2014,144,TRUE,5109482,53650948,CR08,,528625,184120,51.5413327,-0.1466254,2,,,,62,,,,62,,,,,20400633,,N,osgb5000005133125116,3,osgb4000000030250469,6,osgb1000005301077,5,113268063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,5J,D,E05000130,22/09/2014,0,CO,203,POINT (528626.7747229886 184120.2953700416),07/02/2014 00:00,113268063,01/07/2014,144,01/04/2010,1408 days,1552,1,144,1408,0,FALSE,FALSE,CamdenT
300,99136,99136,6.24021E+11,E09000007,Camden,Inner London - West,206,CHALK FARM ROAD,LONDON,NW1 8AB,Studios,270,Office General,Office,73.9,14500,2010-04-01 00:00:00+00:00,2010,2013-09,6699,CAMDEN LOCK LTD,0,FALSE,01/07/2013,92,TRUE,5030090,50466016,CR08,,528689,184146,51.5415517,-0.1456935,2,,,,206,,,,206,,,,,20400624,,N,osgb1000002298933194,6,osgb5000005239354062,1,osgb1000005301740,8,113272063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AB,NW1 8AB,S,2H,D,E05000130,19/03/2012,0,CX,270,POINT (528690.7788844081 184146.2866973307),01/07/2013 00:00,113272063,01/10/2013,92,01/04/2010,1187 days,1279,1,92,1187,0,FALSE,FALSE,CamdenT
301,98726,98726,6.2401E+11,E09000007,Camden,Inner London - West,96,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Offices (Inc Computer Centres),203,Office General,Office,51.3,17000,2017-04-01 00:00:00+00:00,2017,2021-03,8483,CAMDEN LOCK LTD,0,FALSE,22/01/2018,1165,TRUE,5124764,,C,5105686,528625,184093,51.54109,-0.1466352,1,,,,,96,,,,,,,WEST YARD,20400633,,N,,,osgb4000000030250469,6,osgb1000005301077,5,113273063,CAMDEN LOCK PLACE,,,LONDON,CAMDEN,,,NW1 8AF,,,C,E05000130,,0,CO,203,POINT (528626.7789216994 184093.2888782246),22/01/2018 00:00,113273063,01/04/2021,1165,01/04/2010,2853 days,4018,0,1165,2853,0,FALSE,TRUE,CamdenT
302,97890,97890,6.24005E+11,E09000007,Camden,Inner London - West,49/50,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,30.9,27750,2017-04-01 00:00:00+00:00,2017,2021-03,13847.25,LABS CAMDEN MANAGEMENT LIMITED,0,FALSE,01/04/2019,731,TRUE,5082686,17648767,C,,528645,184130,51.541418,-0.1463335,1,THE CHIN CHIN CLUB,,49-50,,,,,49,,50,,,20400633,,N,osgb1000002298773228,10,osgb4000000030250469,6,osgb1000005301780,5,113274063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1P,D,E05000130,19/03/2012,0,CS,249,POINT (528646.775816311 184130.293950789),01/04/2019 00:00,113274063,01/04/2021,731,01/04/2010,3287 days,4018,0,731,3287,0,FALSE,TRUE,CamdenT
303,101755,101755,6.33001E+11,E09000007,Camden,Inner London - West,63/64,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Studios,270,Office General,Office,82.1,27250,2017-04-01 00:00:00+00:00,2017,2019-06,13379.75,1ST OPTION REPRESENTATION LIMITED,664.38,FALSE,19/01/2019,163,TRUE,5109483,17648742,CR08,,528625,184120,51.5413327,-0.1466254,2,,,63-64 WEST YARD,,,,,63,,64,,,20400633,,N,osgb1000002298906500,11,osgb4000000030250469,6,osgb1000005301077,5,113280063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,5A,D,E05000130,19/03/2012,0,CX,270,POINT (528626.7747229886 184120.2953700416),19/01/2019 00:00,113280063,01/07/2019,163,01/04/2010,3215 days,3378,1,163,3215,0,FALSE,TRUE,CamdenT
304,102794,102794,0063300530001B,E09000007,Camden,Inner London - West,53,CAMDEN LOCK PLACE,LONDON,NW1 8AF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,21.4,11500,2009-11-03 00:00:00+00:00,2010,2015-03,5416.5,CAMDEN LOCK LTD,0,FALSE,10/03/2013,752,TRUE,5109480,,C,,528637,184125,51.5413749,-0.1464506,1,,,,,,,,53,,,,,20400633,,N,,,osgb4000000030250469,6,osgb1000005301210,4,113324063,CAMDEN LOCK PLACE,,,LONDON,CAMDEN,,,NW1 8AF,,,L,E05000130,,0,IF3,96,POINT (528638.7771136081 184125.2952971882),10/03/2013 00:00,113324063,01/04/2015,752,01/04/2010,1074 days,1826,1,752,1074,0,FALSE,FALSE,CamdenT
305,102758,102758,6.33005E+11,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17,9700,2010-04-01 00:00:00+00:00,2010,2017-03,4694.8,CAMDEN LOCK LTD,0,FALSE,31/10/2015,518,TRUE,5050295,17648756,CI01MG,,528645,184130,51.541418,-0.1463335,1,,,,51,,,,51,,,,,20400633,,N,osgb1000002298773233,13,osgb4000000030250469,6,osgb1000005301780,5,113335063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,19/03/2012,0,CS,249,POINT (528646.775816311 184130.293950789),31/10/2015 00:00,113335063,01/04/2017,518,01/04/2010,2039 days,2557,1,518,2039,0,FALSE,TRUE,CamdenT
306,106659,106659,6.41011E+11,E09000007,Camden,Inner London - West,BST & GND F(S) 106,CAMDEN HIGH STREET,LONDON,NW1 0LU,Shops,249,Retail High Street,Retail,129.7,52000,2010-04-01 00:00:00+00:00,2010,2014-03,24492,WP&D LTD,0,FALSE,08/02/2012,783,TRUE,5052988,17631876,C,,529019,183695,51.5374234,-0.1411028,2,BOOTS OPTICIANS LTD,,,106,,,,106,,,,,20400641,,N,osgb1000002298931367,12,osgb4000000030153050,3,osgb1000005432542,4,133882063,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 0LU,NW1 0LU,S,2N,D,E05000130,19/03/2012,3,CS,249,POINT (529020.779033803 183695.2816642814),08/02/2012 00:00,133882063,01/04/2014,783,01/04/2010,678 days,1461,1,783,678,0,FALSE,TRUE,CamdenT
307,138056,138056,7.83006E+11,E09000007,Camden,Inner London - West,GND & 1ST F(S) 59,BAYHAM PLACE,LONDON,NW1 0ET,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,98.89,19000,2017-04-01 00:00:00+00:00,2017,2021-03,9481,THE TRUSTEES OF THE FANE RICHARDS PENSIO,62.26,FALSE,14/07/2020,261,TRUE,5067393,17631056,C,,529294,183449,51.5351498,-0.1372302,1,,,,59,,,,59,,,,,20499077,,N,osgb1000002298829117,11,osgb5000005152504842,0,osgb1000005433337,3,137186063,BAYHAM PLACE,,BAYHAM PLACE,LONDON,CAMDEN,LONDON,NW1 0ET,NW1 0ET,S,1B,D,E05000143,19/03/2012,0,IF3,96,POINT (529295.7801452107 183449.2792300048),14/07/2020 00:00,137186063,01/04/2021,261,01/04/2010,3757 days,4018,0,261,3757,0,FALSE,TRUE,CamdenT
308,108667,108667,6.41019E+11,E09000007,Camden,Inner London - West,BST & GND F(S) 190,CAMDEN HIGH STREET,LONDON,NW1 8QP,Shops,249,Retail High Street,Retail,149.42,169000,2017-04-01 00:00:00+00:00,2017,2021-03,86528,OLDGREEN LTD IN LIQUIDATION,0,FALSE,16/05/2019,686,TRUE,5087118,17651316,CR,,528873,183962,51.5398562,-0.1431091,1,,,,190,,,,190,,,,,20400641,,N,osgb1000002298767747,14,osgb4000000030425197,4,osgb1000005297315,3,137239063,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 8QP,NW1 8QP,S,1L,D,E05000130,19/03/2012,1,CS,249,POINT (528874.7759190793 183962.2857441828),16/05/2019 00:00,137239063,01/04/2021,686,01/04/2010,3332 days,4018,0,686,3332,0,FALSE,TRUE,CamdenT
309,368155,368155,6.24007E+11,E09000007,Camden,Inner London - West,70,CHALK FARM ROAD,LONDON,NW1 8AN,Shops,249,Retail High Street,Retail,76.04,22250,2015-04-01 00:00:00+00:00,2010,2016-06,10769,CAMDEN STONE AND TILE LTD,0,FALSE,17/11/2014,592,TRUE,5087639,17648897,CR,,528345,184349,51.5434543,-0.1505772,1,,,,70,,,,70,,,,,20400624,,N,osgb1000002298924867,11,osgb4000000030355151,2,osgb1000005302017,3,147351063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AN,NW1 8AN,S,5D,D,E05000136,19/03/2012,3,CS,249,POINT (528346.7772232487 184349.2912909585),17/11/2014 00:00,147351063,01/07/2016,592,01/04/2010,1691 days,2283,1,592,1691,0,FALSE,TRUE,CamdenT
310,116601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
311,116553,116553,7.26001E+11,E09000007,Camden,Inner London - West,1ST F 122-128,ARLINGTON ROAD,LONDON,NW1 7HP,Offices (Inc Computer Centres),203,Office General,Office,185.8,61500,2010-04-01 00:00:00+00:00,2010,2012-09,28167,MARWIN SECURITIES LIMITED,20838.76,FALSE,01/04/2010,914,TRUE,5144663,,C,5086951,528906,183698,51.5374761,-0.1427301,2,,,,,,,1ST FLOOR,122,,128,,,20400726,,N,,,osgb5000005156547957,1,osgb1000005297188,3,147742063,ARLINGTON ROAD,,,LONDON,CAMDEN,,,NW1 7HP,,,L,E05000130,,0,CO,203,POINT (528907.7774972429 183698.2758857643),01/04/2010 00:00,147742063,01/10/2012,914,01/04/2010,0 days,914,1,914,0,0,FALSE,TRUE,CamdenT
312,99097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
313,101938,101938,006330006B0016,E09000007,Camden,Inner London - West,6B,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,22.6,22500,2017-04-01 00:00:00+00:00,2017,2021-03,11227.5,NORTHSIDE DEVELOPMENTS LTD,0,FALSE,22/12/2010,3753,TRUE,5078644,17648858,C,,528689,184146,51.5415517,-0.1456935,2,,,6B,,,,,6,B,,,,20400633,,N,osgb1000002298945520,14,osgb5000005239354062,1,osgb1000005301740,8,155167063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,1X,D,E05000130,19/03/2012,0,CS,249,POINT (528690.7788844081 184146.2866973307),22/12/2010 00:00,155167063,01/04/2021,3753,01/04/2010,265 days,4018,0,3753,265,0,FALSE,TRUE,CamdenT
314,59455,59455,3.63002E+11,E09000007,Camden,Inner London - West,16,KENTISH TOWN ROAD,LONDON,NW1 9NX,Public and Independent Schools (National Scheme),223,Other Public,,119.75,17750,2010-04-01 00:00:00+00:00,2010,2013-12,8200.5,LBC - RK20NCE020,0,FALSE,01/04/2010,1371,TRUE,5068076,17654374,C,,528943,183969,51.5399032,-0.1420977,1,,,,16,,,,16,,,,,20400363,,N,osgb1000002298921227,17,osgb4000000030153051,4,osgb1000005297292,3,155290063,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 9NX,NW1 9NX,S,1P,D,E05000130,19/03/2012,0,EP,223,POINT (528944.7797269115 183969.2930710369),01/04/2010 00:00,155290063,01/01/2014,1371,01/04/2010,0 days,1371,1,1371,0,0,FALSE,TRUE,CamdenT
315,108579,108579,6.41019E+11,E09000007,Camden,Inner London - West,189-191,CAMDEN HIGH STREET,LONDON,NW1 7JY,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,363.7,270000,2017-04-01 00:00:00+00:00,2017,2021-03,138240,THE ROYAL BANK OF SCOTLAND PLC,56810.96,FALSE,11/01/2019,811,TRUE,5087110,17646626,CR01,,528880,183870,51.5390278,-0.1430419,2,THE ROYAL BANK OF SCOTLAND PLC,,189-191,,,,,189,,191,,,20400641,,N,osgb1000002298766919,9,osgb5000005103163196,1,osgb1000005297353,4,165300063,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 7BP,NW1 7BP,L,1A,D,E05000130,19/03/2012,0,CS1,21,POINT (528881.7743227779 183870.2824849513),11/01/2019 00:00,165300063,01/04/2021,811,01/04/2010,3207 days,4018,0,811,3207,0,FALSE,TRUE,CamdenT
316,364965,364965,6.24021E+11,E09000007,Camden,Inner London - West,GND F 209-210,CHALK FARM ROAD,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,52.7,79000,2017-04-01 00:00:00+00:00,2017,2021-03,40448,THE CAMDEN MARKET MANAGEMENT COMPANY LIM,15140.2,FALSE,04/01/2019,818,TRUE,5082835,17648715,C,,528700,184135,51.5414504,-0.145539,2,,,209-210,,,,,209,,210,,,20400624,,N,osgb1000002298773210,16,osgb5000005239354062,1,osgb1000005301740,8,165494063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AB,NW1 8AB,S,1N,D,E05000130,19/03/2012,0,CS,249,POINT (528701.7780134882 184135.2932830023),04/01/2019 00:00,165494063,01/04/2021,818,01/04/2010,3200 days,4018,0,818,3200,0,FALSE,TRUE,CamdenT
317,99474,99474,00624A030C000A,E09000007,Camden,Inner London - West,30C,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,14,4900,2017-04-01 00:00:00+00:00,2017,2021-03,2445.1,CAMDEN LOCK MARKET LTD,0,FALSE,30/04/2018,1067,TRUE,5075959,17648867,CR08,,528669,184146,51.5415563,-0.1459818,2,ACCESS ALL AREAS NETWORK LTD,,30C,,,,,30,C,,,,20400633,,N,osgb1000002298773190,19,osgb4000000030250469,6,osgb1000005301740,8,173855063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,3F,D,E05000130,19/03/2012,0,CS,249,POINT (528670.7742034093 184146.2915302797),30/04/2018 00:00,173855063,01/04/2021,1067,01/04/2010,2951 days,4018,0,1067,2951,0,FALSE,TRUE,CamdenT
318,99274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
319,99342,99342,6.24022E+11,E09000007,Camden,Inner London - West,218,CHALK FARM ROAD,LONDON,NW1 8AB,Shops,249,Retail High Street,Retail,54.7,43500,2017-04-01 00:00:00+00:00,2017,2021-03,21706.5,CAMDEN LOCK LTD,0,FALSE,13/11/2017,1235,TRUE,5030097,17648719,CR,,528705,184131,51.5414133,-0.1454684,2,,,,218,,,,218,,,,,20400624,,N,osgb1000002298773214,15,osgb5000005239354062,1,osgb1000005301740,8,175206063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AB,NW1 8AB,S,1Y,D,E05000130,19/03/2012,0,CS,249,POINT (528706.7782611164 184131.2917119757),13/11/2017 00:00,175206063,01/04/2021,1235,01/04/2010,2783 days,4018,0,1235,2783,0,FALSE,TRUE,CamdenT
320,105196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
321,105282,105282,0064100610001B,E09000007,Camden,Inner London - West,GND F 61,CAMDEN HIGH STREET,LONDON,NW1 7JL,Shops,249,Retail High Street,Retail,84.1,41500,2017-04-01 00:00:00+00:00,2017,2021-03,20708.5,INSTANT CASH LOANS LTD IN LIQUIDATION,539.5,FALSE,01/04/2020,365,TRUE,5011237,,C,,529089,183536,51.5359785,-0.1401524,2,,,,,,,,61,,,,,20400641,,N,,,osgb4000000030425205,2,osgb1000005432354,4,176270063,CAMDEN HIGH STREET,,,LONDON,CAMDEN,,,NW1 7JL,,,L,E05000142,,0,CS,249,POINT (529090.7737330338 183536.278011145),01/04/2020 00:00,176270063,01/04/2021,365,01/04/2010,3653 days,4018,0,365,3653,0,FALSE,TRUE,CamdenT
322,97396,97396,0062400190000A,E09000007,Camden,Inner London - West,19,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,187.8,50000,2017-04-01 00:00:00+00:00,2017,2018-09,24000,UNITED LONDON LTD,0,FALSE,29/06/2018,94,TRUE,5087113,17648776,CR,,528650,184222,51.5422436,-0.1462278,2,CANDY TOWN,,,19,,,,19,,,,,20400624,,N,osgb1000002298772960,12,osgb4000000030425299,5,osgb1000005301254,4,179613063,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,1U,D,E05000130,19/03/2012,0,CS,249,POINT (528651.7789150898 184222.28992619),29/06/2018 00:00,179613063,01/10/2018,94,01/04/2010,3011 days,3105,1,94,3011,0,FALSE,FALSE,CamdenT
323,59088,59088,0036300010001B,E09000007,Camden,Inner London - West,GND & 1ST FS 1,KENTISH TOWN ROAD,LONDON,NW1 8NH,Cafes,409,Retail Restaurants & Cafes,Retail,58.9,26500,2017-04-01 00:00:00+00:00,2017,2021-03,13223.5,GROUND GILBEY LTD,0,FALSE,20/02/2015,2232,TRUE,5060258,17650863,CR08,,528909,183922,51.5394885,-0.1426049,1,FIRST CHOICE,,,1,,,,1,,,,,20400363,,N,osgb1000002298767805,16,osgb4000000030153051,4,osgb1000005297327,3,180232063,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NH,NW1 8NH,S,1A,D,E05000130,19/03/2012,0,CR1,409,POINT (528910.7783402778 183922.2835698199),20/02/2015 00:00,180232063,01/04/2021,2232,01/04/2010,1786 days,4018,0,2232,1786,0,FALSE,TRUE,CamdenT
324,97149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
325,102705,102705,6.33005E+11,E09000007,Camden,Inner London - West,47,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.7,7500,2010-04-01 00:00:00+00:00,2010,2014-12,3532.5,CAMDEN LOCK LTD,0,FALSE,01/03/2014,306,TRUE,5084292,17648735,CR08,5105686,528625,184093,51.54109,-0.1466352,1,,,47 WEST YARD,,47,,,,,,,WEST YARD,20400633,,N,osgb1000002298773225,14,osgb4000000030250469,6,osgb1000005301077,5,182743063,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1L,D,E05000130,19/03/2012,0,CS,249,POINT (528626.7789216994 184093.2888782246),01/03/2014 00:00,182743063,01/01/2015,306,01/04/2010,1430 days,1736,1,306,1430,0,FALSE,TRUE,CamdenT
