,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
50326063,295617,295617,05007027800001,E09000007,Camden,Inner London - West,278,KENTISH TOWN ROAD,LONDON,NW5 2AA,Shops,249,Retail High Street,Retail,15.12,3650.0,2010-04-01 00:00:00+00:00,2010,2012-09,1642.5,50326063,,True,2010-04-01,,True,5039912,17714307.0,CR08,,529027.0,185136.0,51.5503717,-0.14045950000000001,2,FRUIT BOWL LONDON LTD,,,278.0,,,,278.0,,,,,20400363,,N,osgb5000005163581486,1.0,osgb4000000030250539,5,osgb1000005441521,6,50326063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW5 2AA,NW5 2AA,S,2N,D,E05000139,2015-09-21,0,CS,249.0,POINT (529028.7889440004 185136.3210670358),2010-04-01 00:00:00,50326063,2012-10-01,914,2010-04-01,0 days,914,1,914,0,1,False,True,Fortress
50327063,61466,61466,00363015100004,E09000007,Camden,Inner London - West,151,KENTISH TOWN ROAD,LONDON,NW1 8PD,Shops,249,Retail High Street,Retail,51.1,8800.0,2010-04-01 00:00:00+00:00,2010,2010-09,3581.6,50327063,,True,2010-04-01,,True,5020356,17651027.0,CR08,,528948.0,184573.0,51.5453301,-0.1418045,2,,,,151.0,,,,151.0,,,,,20400363,,N,osgb1000002298770324,16.0,osgb5000005256702837,0,osgb1000005300007,4,50327063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PD,NW1 8PD,S,1B,D,E05000139,2012-03-19,2,CS,249.0,POINT (528949.7823644098 184573.3036586611),2010-04-01 00:00:00,50327063,2010-10-01,183,2010-04-01,0 days,183,1,183,0,1,False,True,Fortress
50327063,61508,61508,00363015100004,E09000007,Camden,Inner London - West,151,KENTISH TOWN ROAD,LONDON,NW1 8PD,Shops,249,Retail High Street,Retail,51.1,11500.0,2017-04-01 00:00:00+00:00,2017,2021-03,5738.5,FIRST FAIR CARS LTD,708.74,True,2011-04-13,3641.0,True,5020356,17651027.0,CR08,,528948.0,184573.0,51.5453301,-0.1418045,2,,,,151.0,,,,151.0,,,,,20400363,,N,osgb1000002298770324,16.0,osgb5000005256702837,0,osgb1000005300007,4,50327063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PD,NW1 8PD,S,1B,D,E05000139,2012-03-19,2,CS,249.0,POINT (528949.7823644098 184573.3036586611),2011-04-13 00:00:00,50327063,2021-04-01,3641,2010-04-01,377 days,4018,0,3641,377,1,False,True,Fortress
50343063,61904,61904,003630163A001B,E09000007,Camden,Inner London - West,163A,KENTISH TOWN ROAD,LONDON,NW1 8PD,Shops,249,Retail High Street,Retail,67.3,17250.0,2017-04-01 00:00:00+00:00,2017,2021-03,8607.75,50343063,,True,2017-04-01,,True,5087053,50677239.0,CR,,528935.0,184623.0,51.54578239999999,-0.1419735,1,RESURRECTION MUSIC LTD,,163A,,,,,163.0,A,,,,20400363,,N,osgb1000002298939066,12.0,osgb5000005256702918,0,osgb1000001787338232,4,50343063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PD,NW1 8PD,S,2N,D,E05000139,2012-03-19,2,CS,249.0,POINT (528936.7867318364 184623.3036984064),2017-04-01 00:00:00,50343063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50345063,61839,61839,00363016300004,E09000007,Camden,Inner London - West,163,KENTISH TOWN ROAD,LONDON,NW1 8PD,Hairdressing/Beauty Salons,417,Retail High Street,Retail,32.5,11500.0,2010-04-01 00:00:00+00:00,2010,2015-12,5520.0,50345063,,True,2010-04-01,,True,5050269,17651021.0,CR08,,528939.0,184619.0,51.545745600000004,-0.14191729999999994,1,,,,163.0,,,,163.0,,,,,20400363,,N,osgb1000002298770157,14.0,osgb5000005256702918,0,osgb1000005299819,8,50345063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PD,NW1 8PD,S,1N,D,E05000139,2012-03-19,0,CS3,417.0,POINT (528940.7874188619 184619.3103604514),2010-04-01 00:00:00,50345063,2016-01-01,2101,2010-04-01,0 days,2101,1,2101,0,1,False,True,Fortress
50359063,62168,62168,0036301751001B,E09000007,Camden,Inner London - West,175,KENTISH TOWN ROAD,LONDON,NW1 8PD,Shops,249,Retail High Street,Retail,160.3,41000.0,2017-04-01 00:00:00+00:00,2017,2021-03,20459.0,50359063,,True,2017-04-01,,True,5041758,17651026.0,CR,,528926.0,184654.0,51.5460631,-0.1420919,1,SUPERSAVE FOOD & WINE STORE,,,175.0,,,,175.0,,,,,20400363,,N,osgb1000002298770147,12.0,osgb4000000030250497,6,osgb1000005299809,7,50359063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PD,NW1 8PD,S,1U,D,E05000139,2012-03-19,1,CS,249.0,POINT (528927.784414459 184654.310223809),2017-04-01 00:00:00,50359063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50403063,59699,59699,3.63007E+11,E09000007,Camden,Inner London - West,69,KENTISH TOWN ROAD,LONDON,NW1 8NY,Shops,249,Retail High Street,Retail,46.98,14250.0,2017-04-01 00:00:00+00:00,2017,2019-12,6996.75,50403063,,True,2017-01-04,,True,5060596,17650939.0,CR,,528941.0,184310.0,51.5429681,-0.1420017,2,PATS NEWSAGENT,,,69.0,,,,69.0,,,,,20400363,,N,osgb1000002298773072,19.0,osgb4000000030250483,5,osgb1000005301322,3,50403063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NY,NW1 8NY,S,1D,D,E05000130,2012-03-19,1,CS,249.0,POINT (528942.7804494557 184310.2919050949),2017-01-04 00:00:00,50403063,2020-01-01,1092,2010-04-01,2470 days,3562,1,1092,2470,1,False,True,Fortress
50427063,59968,59968,00363008900009,E09000007,Camden,Inner London - West,89,KENTISH TOWN ROAD,LONDON,NW1 8NY,Hairdressing/Beauty Salons,417,Retail High Street,Retail,25.4,12750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,50427063,,True,2017-04-01,,True,5063055,17650938.0,CR08,,528942.0,184362.0,51.54343520000001,-0.1419682,1,LILIANA SALON,,,89.0,,,,89.0,,,,,20400363,,N,osgb1000002298773816,19.0,osgb4000000030250483,5,osgb1000005301329,4,50427063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NY,NW1 8NY,S,1P,D,E05000130,2012-03-19,1,CS3,417.0,POINT (528943.784050664 184362.2944022301),2017-04-01 00:00:00,50427063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50437063,60100,60100,00363009510024,E09000007,Camden,Inner London - West,95,KENTISH TOWN ROAD,LONDON,NW1 8NY,Shops,249,Retail High Street,Retail,54.1,12000.0,2017-04-01 00:00:00+00:00,2017,2021-03,5988.0,50437063,,True,2017-04-01,,True,5087758,17650937.0,CR08,,528944.0,184376.0,51.543560600000006,-0.14193429999999999,2,KOUPPARIS ASSOCIATES,,,95.0,,,,95.0,,,,,20400363,,N,osgb1000002298773824,12.0,osgb4000000030250483,5,osgb1000005301335,5,50437063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NY,NW1 8NY,S,2H,D,E05000130,2012-03-19,2,CS,249.0,POINT (528945.7804931856 184376.2991191163),2017-04-01 00:00:00,50437063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50442063,294336,294336,0500702040000B,E09000007,Camden,Inner London - West,204,KENTISH TOWN ROAD,LONDON,NW5 2AD,Shops,249,Retail High Street,Retail,179.7,38000.0,2009-11-03 00:00:00+00:00,2010,2011-06,16188.0,50442063,,True,2010-04-01,,True,5023755,17714334.0,CR08,,528997.0,184883.0,51.5481049,-0.1409846,2,,,,204.0,,,,204.0,,,,,20400363,,N,osgb1000002298770956,14.0,osgb4000000030355264,4,osgb1000005299290,9,50442063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW5 2AD,NW5 2AD,S,1A,D,E05000131,2012-03-19,2,CS,249.0,POINT (528998.790311807 184883.3177307881),2010-04-01,50442063,2011-07-01,456,2010-04-01,0 days,456,1,456,0,1,False,True,Fortress
