,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
217880063,82008,82008,00512013213402,E09000007,Camden,Inner London - West,(INCL GND F REAR 134) BST & GND FS 132,ROYAL COLLEGE STREET,LONDON,NW1 0TA,Offices (Inc Computer Centres),203,Office General,Office,135.9,30500.0,2017-04-01 00:00:00+00:00,2017,2021-03,15219.5,HENNING STUMMEL DEVELOPMENTS LIMITED,101.68,False,2015-03-18,2206.0,True,5086976,17632499.0,CR06,,529302.0,184025.0,51.5403244,-0.1369035,2,THE POINT,,,132.0,,,,132.0,,,,,20400512,,N,osgb1000002298834620,15.0,osgb4000000030153113,4,osgb1000005437461,4,217880063.0,ROYAL COLLEGE STREET,,ROYAL COLLEGE STREET,LONDON,CAMDEN,LONDON,NW1 0TA,NW1 0TA,S,2J,D,E05000143,2012-03-19,0,CO,203.0,POINT (529303.7833278991 184025.2927391221),2015-03-18 00:00:00,217880063,2021-04-01,2206,2010-04-01,1812 days,4018,0,2206,1812,0,False,True,Kentish
218202063,112467,112467,00654001719031,E09000007,Camden,Inner London - West,UNIT 3 AT 17-19,BONNY STREET,LONDON,NW1 9PE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,159.56,15500.0,2010-04-01 00:00:00+00:00,2010,2014-03,7161.0,BLUELIME CONSTRUCTION LTD - IN LIQUIDATI,0.0,False,2013-12-12,110.0,True,5124694,50708709.0,CI03,5087075.0,529127.0,184186.0,51.54181129999999,-0.1393665,2,P E P GENERAL MAINTENANCE LTD,,17-19,,,,WORKSHOP AND PREMISES AT UNIT 3,17.0,,19.0,,,20400654,,N,,,osgb4000000030250508,5,osgb1000005437338,5,218202063.0,BONNY STREET,,BONNY STREET,LONDON,CAMDEN,LONDON,NW1 9PE,NW1 9PE,S,2T,D,E05000130,2020-10-09,0,IF3,96.0,POINT (529128.7804508811 184186.2952772922),2013-12-12 00:00:00,218202063,2014-04-01,110,2010-04-01,1351 days,1461,1,110,1351,0,False,True,Kentish
218206063,112526,112526,0065400171907A,E09000007,Camden,Inner London - West,UNIT 7 AT 17-19,BONNY STREET,LONDON,NW1 9PE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,124.7,14500.0,2017-04-01 00:00:00+00:00,2017,2017-12,6757.0,NETWORK RAIL INFRASTRUCTURE LTD,4.54747350886464e-13,False,2017-07-20,165.0,True,5124699,,CI03,5087075.0,529127.0,184186.0,51.54181129999999,-0.1393665,2,,,,,,,WORKSHOP AND PREMISES AT UNIT 7,17.0,,19.0,,,20400654,,N,,,osgb4000000030250508,5,osgb1000005437338,5,218206063.0,BONNY STREET,,,LONDON,CAMDEN,,,NW1 9PE,,,L,E05000130,,0,IF3,96.0,POINT (529128.7804508811 184186.2952772922),2017-07-20 00:00:00,218206063,2018-01-01,165,2010-04-01,2667 days,2832,1,165,2667,0,False,True,Kentish
220065063,85772,85772,00535005710001,E09000007,Camden,Inner London - West,BST AT 57,CAMDEN ROAD,LONDON,NW1 9EU,Offices (Inc Computer Centres),203,Office General,Office,49.1,5100.0,2010-05-01 00:00:00+00:00,2010,2016-03,2448.0,LRC UK LTD,0.0,False,2012-04-20,1442.0,True,5163715,,CO01,5087536.0,529195.0,184231.0,51.5422002,-0.1383699,2,,,,,,,OFFICES AND PREMISES AT BASEMENT,57.0,,,,,20400535,,N,,,osgb4000000030425310,13,osgb1000005437157,5,220065063.0,CAMDEN ROAD,,,LONDON,CAMDEN,,,NW1 9EU,,,C,E05000131,,0,CO,203.0,POINT (529196.7871139011 184231.3007511654),2012-04-20 00:00:00,220065063,2016-04-01,1442,2010-04-01,750 days,2192,1,1442,750,0,False,True,Kentish
1775997000,85666,85666,5.35005E+11,E09000007,Camden,Inner London - West,47-49,CAMDEN ROAD,LONDON,NW1 9EU,Restaurants,234,Retail Restaurants & Cafes,Retail,366.62,38000.0,2010-04-01 00:00:00+00:00,2010,2011-09,16188.0,SPACIA,0.0,False,2010-04-01,548.0,True,5083854,17654153.0,C,,529167.0,184178.0,51.5417303,-0.1387929,1,,,47-49,,,,,47.0,,49.0,,,20400535,,N,osgb1000002298945751,11.0,osgb4000000030250508,5,osgb1000005437355,4,1775997000.0,CAMDEN ROAD,,CAMDEN ROAD,LONDON,CAMDEN,LONDON,NW1 9LS,NW1 9LS,S,1B,D,E05000130,2012-03-19,0,CR,234.0,POINT (529168.784765268 184178.2995552549),2010-04-01,1775997000,2011-10-01,548,2010-04-01,0 days,548,1,548,0,0,False,True,Kentish
2366321000,82305,82305,00512017210021,E09000007,Camden,Inner London - West,BST 172,ROYAL COLLEGE STREET,LONDON,NW1 0SP,Offices (Inc Computer Centres),203,Office General,Office,47.8,9000.0,2017-04-01 00:00:00+00:00,2017,2018-06,4320.0,HENNING STUMMEL DEVELOPMENTS LIMITED,101.68,False,2015-03-18,1201.0,True,5144619,,CO01,5022586.0,529229.0,184159.0,51.541545299999996,-0.13790639999999998,2,,,,,,,OFFICES AND PREMISES AT BASEMENT,172.0,,,,,20400512,,N,,,osgb5000005156547980,2,osgb1000005437309,5,2366321000.0,ROYAL COLLEGE STREET,,,LONDON,CAMDEN,,,NW1 0SP,,,C,E05000131,,0,CO,203.0,POINT (529230.7811007913 184159.2911652068),2015-03-18 00:00:00,2366321000,2018-07-01,1201,2010-04-01,1812 days,3013,1,1201,1812,0,False,True,Kentish
2366340000,82319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentish
3251744000,113258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentish
3386993000,82672,82672,00512018719136,E09000007,Camden,Inner London - West,2ND F 187-191,ROYAL COLLEGE STREET,LONDON,NW1 0SG,Offices (Inc Computer Centres),203,Office General,Office,57.5,17250.0,2010-04-01 00:00:00+00:00,2010,2011-03,7020.75,THE KALYVIDES PARTNERSHIP,0.0,False,2010-12-24,98.0,True,5160158,,CO01,5138449.0,529257.0,184058.0,51.540631299999994,-0.1375399,2,,,,,,,OFFICES AND PREMISES AT 2ND FLOOR,187.0,,191.0,,,20400512,,N,,,osgb4000000030153113,4,osgb1000001787190772,4,3386993000.0,ROYAL COLLEGE STREET,,,LONDON,CAMDEN,,,NW1 0SG,,,C,E05000130,,0,CO,203.0,POINT (529258.7831391912 184058.2975567151),2010-12-24 00:00:00,3386993000,2011-04-01,98,2010-04-01,267 days,365,1,98,267,0,False,False,Kentish
3801345000,112583,112583,00654001719082,E09000007,Camden,Inner London - West,UNIT 8 UPPER FLR 17-19,BONNY STREET,LONDON,NW1 9PE,Offices (Inc Computer Centres),203,Office General,Office,22.64,2600.0,2017-04-01 00:00:00+00:00,2017,2021-03,1297.4,NETWORK RAIL LIMITED,0.0,False,2017-04-01,1461.0,True,5124700,51363992.0,CO01,5087075.0,529127.0,184186.0,51.54181129999999,-0.1393665,2,C W PUBLISHING LTD,,17-19,,,,OFFICES AND PREMISES AT UNIT 8 UPPER FLOOR,17.0,,19.0,,,20400654,,N,osgb1000002298957528,5.0,osgb4000000030250508,5,osgb1000005437338,5,3801345000.0,BONNY STREET,,BONNY STREET,LONDON,CAMDEN,LONDON,NW1 9PE,NW1 9PE,S,2R,D,E05000130,2012-03-19,0,CO,203.0,POINT (529128.7804508811 184186.2952772922),2017-04-01 00:00:00,3801345000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,0,False,True,Kentish
