,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
101770063,288923,288923,0500601241001B,E09000007,Camden,Inner London - West,GND F R 124,FINCHLEY ROAD,LONDON,NW3 5HT,"Surgeries, Clinics, Health Centres (Rental Valuation)",437,Other Public,,60.9,22000.0,2017-04-01 00:00:00+00:00,2017,2018-03,10252.0,NYMAN LIBSON PAUL LLP,2.27373675443232e-13,False,2017-01-31,425.0,True,5147148,,CM02,5060691.0,526318.0,184738.0,51.5474071,-0.1796523,1,,,,,,,SURGERY AND PREMISES AT GROUND FLOOR RIGHT,124.0,,,,REGINA HOUSE,20400045,,N,,,osgb5000005159466210,1,osgb1000004337747,4,101770063.0,FINCHLEY ROAD,,,LONDON,CAMDEN,,,NW3 5HT,,,C,E05000133,,0,MH,437.0,POINT (526319.7501873563 184738.2925617974),2017-01-31 00:00:00,101770063,2018-04-01,425,2010-04-01,2497 days,2922,1,425,2497,0,False,True,WestEnd
101773063,289034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WestEnd
101878063,289314,289314,05006013000009,E09000007,Camden,Inner London - West,GND F 130,FINCHLEY ROAD,LONDON,NW3 5HS,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,34.7,10750.0,2010-04-01 00:00:00+00:00,2010,2016-12,5203.0,ENGATE LIMITED,0.0,False,2015-06-23,558.0,True,5021695,17692664.0,C,,526292.0,184785.0,51.547835299999996,-0.1800102,2,,,,130.0,,,,130.0,,,,,20400045,,N,osgb1000002298669712,10.0,osgb5000005159466215,1,osgb1000004337776,4,101878063.0,FINCHLEY ROAD,,FINCHLEY ROAD,LONDON,CAMDEN,LONDON,NW3 5HS,NW3 5HS,S,4L,D,E05000133,2012-03-19,0,CO,21.0,POINT (526293.7504944297 184785.2930109535),2015-06-23 00:00:00,101878063,2017-01-01,558,2010-04-01,1909 days,2467,1,558,1909,0,False,True,WestEnd
102161063,288258,288258,0500600122000B,E09000007,Camden,Inner London - West,BST & GND FS 5-6,FINCHLEY ROAD,LONDON,NW3 5EP,Restaurants,234,Retail Restaurants & Cafes,Retail,223.2,45250.0,2010-04-01 00:00:00+00:00,2010,2016-12,21901.0,D & J (SWISS COTTAGE) LIMITED,0.0,False,2016-08-24,130.0,True,5082566,17692539.0,CR10,5024939.0,526537.0,184501.0,51.545228200000004,-0.1765808,2,DUCK DUCK GOOSE,,5-6,,,,UNIT 5-6,,,,,NEW COLLEGE PARADE,20400045,,N,osgb1000002298669596,38.0,osgb4000000030139044,5,osgb1000004338334,6,102161063.0,FINCHLEY ROAD,,NEW COLLEGE PARADE,LONDON,CAMDEN,LONDON,NW3 5EP,NW3 5EP,S,1U,D,E05000133,2012-03-19,0,CR,234.0,POINT (526538.7519914338 184501.2925631249),2016-08-24 00:00:00,102161063,2017-01-01,130,2010-04-01,2337 days,2467,1,130,2337,0,False,True,WestEnd
102167063,6247,6247,00045001220118,E09000007,Camden,Inner London - West,BST & GND FS 11,FINCHLEY ROAD,LONDON,NW3 5EP,Shops,249,Retail High Street,Retail,125.5,25000.0,2017-04-01 00:00:00+00:00,2017,2021-03,12475.0,NATIONAL ART COLLECTIONS FUND,0.0,False,2013-03-18,2936.0,True,5185745,,CR08,5024939.0,526536.0,184500.0,51.54521939999999,-0.17659560000000002,2,,,,,11.0,,,,,,,NEW COLLEGE PARADE,20400045,,,,,osgb4000000030139044,5,osgb1000004338334,6,102167063.0,FINCHLEY ROAD,,,LONDON,CAMDEN,,,NW3 5EP,,,L,E05000133,,0,CS,249.0,POINT (526537.7501800701 184500.2883817),2013-03-18 00:00:00,102167063,2021-04-01,2936,2010-04-01,1082 days,4018,0,2936,1082,0,False,True,WestEnd
102171063,6291,6291,0004500122016B,E09000007,Camden,Inner London - West,GND F 16,FINCHLEY ROAD,LONDON,NW3 5EP,Shops,249,Retail High Street,Retail,33.27,17500.0,2017-04-01 00:00:00+00:00,2017,2021-03,8732.5,THE CHIMNEY CAKE BAKERS (UK) LIMITED,0.0,False,2017-04-26,1436.0,True,5125022,17692536.0,C,5024939.0,526485.0,184531.0,51.5455094,-0.1773195,2,SMART DESIGN BARBER,,,16.0,,,UNIT 16,,,,,NEW COLLEGE PARADE,20400045,,N,osgb1000002298883808,36.0,osgb4000000030139044,5,osgb1000004337634,4,102171063.0,FINCHLEY ROAD,,NEW COLLEGE PARADE,LONDON,CAMDEN,LONDON,NW3 5EP,NW3 5EP,S,1J,D,E05000133,2012-03-19,0,CS,249.0,POINT (526486.7527576351 184531.2868650527),2017-04-26 00:00:00,102171063,2021-04-01,1436,2010-04-01,2582 days,4018,0,1436,2582,0,False,True,WestEnd
102174063,6352,6352,00045001220194,E09000007,Camden,Inner London - West,GND F 19,FINCHLEY ROAD,LONDON,NW3 5ES,Shops,249,Retail High Street,Retail,50.9,23500.0,2010-04-01 00:00:00+00:00,2010,2014-06,11068.5,CRESCENT PROPERTIES (HAMPSTEAD),0.0,False,2012-11-11,597.0,True,5054391,17692538.0,CR08,5024939.0,526477.0,184538.0,51.5455741,-0.1774323,2,AZERBAIJAN VISA CENTRE,,,19.0,,,UNIT 19,,,,,NEW COLLEGE PARADE,20400045,,N,osgb5000005131089194,9.0,osgb4000000030139044,5,osgb1000004337633,5,102174063.0,FINCHLEY ROAD,,NEW COLLEGE PARADE,LONDON,CAMDEN,LONDON,NW3 5EP,NW3 5EP,S,2T,D,E05000133,2014-08-18,0,CS,249.0,POINT (526478.7522024553 184538.2869406112),2012-11-11 00:00:00,102174063,2014-07-01,597,2010-04-01,955 days,1552,1,597,955,0,False,True,WestEnd
102188063,290079,290079,0500601533505A,E09000007,Camden,Inner London - West,BST & GND FS 5B,FINCHLEY ROAD,LONDON,NW3 5ES,Shops,249,Retail High Street,Retail,649.0,104000.0,2017-04-01 00:00:00+00:00,2017,2021-03,53248.0,ARGOS LTD,58809.86,False,2018-08-29,946.0,True,5188541,,CR08,5125008.0,526564.0,184426.0,51.5445481,-0.1762186,2,,,,,,,ARGOS,,,,,5 HARBEN PARADE,20400045,,,,,osgb4000000030139043,5,osgb1000004338630,3,102188063.0,FINCHLEY ROAD,,,LONDON,CAMDEN,,,NW3 6JR,,,C,E05000144,,0,CS,249.0,POINT (526565.7518266053 184426.2882901252),2018-08-29 00:00:00,102188063,2021-04-01,946,2010-04-01,3072 days,4018,0,946,3072,0,False,True,WestEnd
102194063,6826,6826,00045015320072,E09000007,Camden,Inner London - West,BST & GND FS 7,FINCHLEY ROAD,LONDON,NW3 6JP,Shops,249,Retail High Street,Retail,165.2,39500.0,2010-04-01 00:00:00+00:00,2010,2011-12,16827.0,CORNHILL INVESTMENTS LTD DISSOLVED,0.0,False,2011-04-01,275.0,True,5072870,17695074.0,CM02,,526547.0,184442.0,51.54469570000001,-0.1764579,1,D H V RETAIL LTD,,,7.0,,,,,,,,7 HARBEN PARADE,20400045,,N,osgb1000002298938567,32.0,osgb4000000030139043,5,osgb1000004338636,3,102194063.0,FINCHLEY ROAD,HARBEN PARADE,FINCHLEY ROAD,LONDON,CAMDEN,LONDON,NW3 6JP,NW3 6JP,S,1Q,D,E05000144,2012-03-19,0,CS,249.0,POINT (526548.7498023632 184442.2884569326),2011-04-01 00:00:00,102194063,2012-01-01,275,2010-04-01,365 days,640,1,275,365,0,False,True,WestEnd
102195063,6901,6901,00045015320087,E09000007,Camden,Inner London - West,BST & GND FS 8,FINCHLEY ROAD,LONDON,NW3 5ES,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,267.1,65000.0,2017-04-01 00:00:00+00:00,2017,2019-09,32760.0,SANTANDER UK PLC,-9.09494701772928e-13,False,2019-05-10,144.0,True,5072988,53198952.0,CO01,,526540.0,184445.0,51.54472420000001,-0.1765577,1,,,,8.0,,,,,,,,8 HARBEN PARADE,20400045,,N,osgb5000005112128163,14.0,osgb4000000030139043,5,osgb1000004338637,5,102195063.0,FINCHLEY ROAD,HARBEN PARADE,FINCHLEY ROAD,LONDON,CAMDEN,LONDON,NW3 6JP,NW3 6JP,S,1Y,D,E05000144,2013-07-26,0,CS,249.0,POINT (526541.7507755945 184445.2852944827),2019-05-10 00:00:00,102195063,2019-10-01,144,2010-04-01,3326 days,3470,1,144,3326,0,False,True,WestEnd
102201063,3364,3364,00000292018009,E09000007,Camden,Inner London - West,18,FINCHLEY ROAD,LONDON,NW3 6JU,Post Offices,429,Retail High Street,Retail,333.06,82500.0,2010-04-01 00:00:00+00:00,2010,2015-06,40672.5,THE POST OFFICE LTD,0.0,False,2014-05-23,404.0,True,5125014,17695037.0,C,,526469.0,184494.0,51.5451805,-0.1775634,2,THE HIVE,,,18.0,,,,,,,,18 HARBEN PARADE,20400045,,N,osgb1000002298670834,13.0,osgb4000000030139043,5,osgb1000004339311,8,102201063.0,FINCHLEY ROAD,HARBEN PARADE,FINCHLEY ROAD,LONDON,CAMDEN,LONDON,NW3 6JP,NW3 6JP,S,1Z,D,E05000144,2012-03-19,0,CS6,429.0,POINT (526470.7524937157 184494.2902698639),2014-05-23 00:00:00,102201063,2015-07-01,404,2010-04-01,1513 days,1917,1,404,1513,0,False,True,WestEnd
102206063,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WestEnd
102846063,9459,9459,00045805520059,E09000007,Camden,Inner London - West,GND F 5,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,19.29,8000.0,2017-04-01 00:00:00+00:00,2017,2021-03,3992.0,FROGNAL LTD,0.0,False,2012-03-15,3304.0,True,5020271,17692624.0,C,5105186.0,526228.0,184890.0,51.54879329999999,-0.180895,2,,,,5.0,5.0,,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298670550,13.0,osgb4000000030987741,3,osgb1000004338051,3,102846063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1P,D,E05000133,2012-03-19,0,CS,249.0,POINT (526229.754246452 184890.3013050266),2012-03-15 00:00:00,102846063,2021-04-01,3304,2010-04-01,714 days,4018,0,3304,714,0,False,True,WestEnd
102847063,293546,293546,05006805529995,E09000007,Camden,Inner London - West,GND F 6-8,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,154.4,37750.0,2010-04-01 00:00:00+00:00,2010,2011-12,16081.5,SHELFSTORE LIMITED,0.0,False,2011-05-20,226.0,True,5083621,17692633.0,C,5105186.0,526221.0,184901.0,51.5488937,-0.18099200000000001,2,,,6-8,,6.0,8.0,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298670516,34.0,osgb4000000030987741,3,osgb1000004337797,4,102847063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1R,D,E05000133,2012-03-19,0,CS,249.0,POINT (526222.7513266919 184901.2990303225),2011-05-20 00:00:00,102847063,2012-01-01,226,2010-04-01,414 days,640,1,226,414,0,False,True,WestEnd
102848063,9500,9500,00045805520097,E09000007,Camden,Inner London - West,GND F 9,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,34.4,14500.0,2017-04-01 00:00:00+00:00,2017,2020-06,7235.5,METROPOLITAN & COUNTY HOLDINGS LIMITED,0.0,False,2019-09-29,276.0,True,5057219,17692623.0,CR08,5105186.0,526221.0,184905.0,51.5489296,-0.1809905,2,PADOCA BAKERY,,,9.0,9.0,,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298670523,13.0,osgb4000000030987741,3,osgb1000004337798,3,102848063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1Q,D,E05000133,2012-03-19,0,CS,249.0,POINT (526222.7560484014 184905.2938716717),2019-09-29 00:00:00,102848063,2020-07-01,276,2010-04-01,3468 days,3744,1,276,3468,0,False,True,WestEnd
102849063,9509,9509,0004580552010A,E09000007,Camden,Inner London - West,GND F 10,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,36.3,12250.0,2010-04-01 00:00:00+00:00,2010,2011-09,5218.5,FROGNAL LTD,0.0,False,2010-04-01,548.0,True,5044263,17692622.0,C,5105186.0,526217.0,184908.0,51.5489575,-0.1810471,1,SQUAREMELON,,,10.0,10.0,,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298938547,26.0,osgb4000000031035053,1,osgb1000004337799,4,102849063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1B,D,E05000133,2012-03-19,0,CS,249.0,POINT (526218.7546751217 184908.2989039808),2010-04-01,102849063,2011-10-01,548,2010-04-01,0 days,548,1,548,0,0,False,True,WestEnd
102850063,362558,362558,05006805539997,E09000007,Camden,Inner London - West,GND F 11,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,32.24,13500.0,2017-04-01 00:00:00+00:00,2017,2021-03,6736.5,METROPOLITAN & COUNTY HOLDINGS LIMITED,0.0,False,2020-02-24,402.0,True,5044694,17692630.0,CR08,5105186.0,526217.0,184915.0,51.549020399999996,-0.18104460000000008,1,,,,11.0,11.0,,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298670526,14.0,osgb4000000030987741,3,osgb1000004337800,3,102850063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1D,D,E05000133,2012-03-19,0,CS,249.0,POINT (526218.7540688824 184915.298001193),2020-02-24 00:00:00,102850063,2021-04-01,402,2010-04-01,3616 days,4018,0,402,3616,0,False,True,WestEnd
102855063,388676,388676,00045805520167,E09000007,Camden,Inner London - West,GND F 16,FINCHLEY ROAD,LONDON,NW3 5HH,Shops,249,Retail High Street,Retail,35.1,14500.0,2017-04-01 00:00:00+00:00,2017,2021-03,7235.5,BEAUTY IPL LTD,0.0,False,2017-04-11,1451.0,True,5036477,17692627.0,C,5105186.0,526207.0,184939.0,51.5492383,-0.1811802,1,,,,16.0,16.0,,,158.0,,,,FROGNAL PARADE,20400045,,N,osgb1000002298670398,34.0,osgb4000000030411053,8,osgb1000004337805,3,102855063.0,FINCHLEY ROAD,,FROGNAL PARADE,LONDON,CAMDEN,LONDON,NW3 5HH,NW3 5HH,S,1H,D,E05000133,2012-03-19,0,CS,249.0,POINT (526208.7500801984 184939.2957705022),2017-04-11 00:00:00,102855063,2021-04-01,1451,2010-04-01,2567 days,4018,0,1451,2567,0,False,True,WestEnd
102928063,5915,5915,00045001030048,E09000007,Camden,Inner London - West,GND F 4 5 & 6,FINCHLEY ROAD,LONDON,NW3 5EN,Restaurants,234,Retail Restaurants & Cafes,Retail,147.45,50000.0,2010-04-01 00:00:00+00:00,2010,2015-03,23550.0,ERIKI LTD,0.0,False,2014-03-28,369.0,True,5082627,17692507.0,CR08,5105415.0,526630.0,184429.0,51.54456029999999,-0.17526629999999999,2,,,4-6,,4.0,6.0,,,,,,NORTHWAYS PARADE,20400045,,N,osgb1000002298671618,41.0,osgb4000000030139044,5,osgb1000004338327,6,102928063.0,FINCHLEY ROAD,,NORTHWAYS PARADE,LONDON,CAMDEN,LONDON,NW3 5EN,NW3 5EN,S,1R,D,E05000133,2012-03-19,0,CR,234.0,POINT (526631.7496617225 184429.291668465),2014-03-28 00:00:00,102928063,2015-04-01,369,2010-04-01,1457 days,1826,1,369,1457,0,False,True,WestEnd
102932063,5634,5634,00045001020099,E09000007,Camden,Inner London - West,GND F 9,FINCHLEY ROAD,LONDON,NW3 5EN,Shops,249,Retail High Street,Retail,42.7,17000.0,2010-04-01 00:00:00+00:00,2010,2010-12,6919.0,BENESCO CHARITY LTD,0.0,False,2010-04-01,275.0,True,5023409,17692503.0,C,5105415.0,526630.0,184429.0,51.54456029999999,-0.17526629999999999,2,,,,9.0,9.0,,,,,,,NORTHWAYS PARADE,20400045,,N,osgb1000002298671584,41.0,osgb4000000030139044,5,osgb1000004338327,6,102932063.0,FINCHLEY ROAD,,NORTHWAYS PARADE,LONDON,CAMDEN,LONDON,NW3 5EN,NW3 5EN,S,1U,D,E05000133,2012-03-19,0,CS,249.0,POINT (526631.7496617225 184429.291668465),2010-04-01 00:00:00,102932063,2011-01-01,275,2010-04-01,0 days,275,1,275,0,0,False,True,WestEnd
102936063,5704,5704,0004500102014A,E09000007,Camden,Inner London - West,GND F 14,FINCHLEY ROAD,LONDON,NW3 5EN,Shops,249,Retail High Street,Retail,50.2,25250.0,2017-04-01 00:00:00+00:00,2017,2017-06,11766.5,CORREN PROPERTIES LTD,0.0,False,2016-10-07,267.0,True,5023440,17692511.0,C,5105415.0,526630.0,184429.0,51.54456029999999,-0.17526629999999999,2,,,,14.0,14.0,,,,,,,NORTHWAYS PARADE,20400045,,N,osgb1000002298671615,40.0,osgb4000000030139044,5,osgb1000004338327,6,102936063.0,FINCHLEY ROAD,,NORTHWAYS PARADE,LONDON,CAMDEN,LONDON,NW3 5EN,NW3 5EN,S,1F,D,E05000133,2012-03-19,0,CS,249.0,POINT (526631.7496617225 184429.291668465),2016-10-07 00:00:00,102936063,2017-07-01,267,2010-04-01,2381 days,2648,1,267,2381,0,False,False,WestEnd
102938063,5753,5753,00045001020154,E09000007,Camden,Inner London - West,GND F 15,FINCHLEY ROAD,LONDON,NW3 5EN,Shops,249,Retail High Street,Retail,53.99,26500.0,2017-04-01 00:00:00+00:00,2017,2018-09,12720.0,CORREN PROPERTIES LTD,0.0,False,2015-02-01,1338.0,True,5023458,17692512.0,C,5105415.0,526630.0,184429.0,51.54456029999999,-0.17526629999999999,2,SEVENOAKS SOUND & VISION LTD,,,15.0,15.0,,,,,,,NORTHWAYS PARADE,20400045,,N,osgb1000002298671634,40.0,osgb4000000030139044,5,osgb1000004338327,6,102938063.0,FINCHLEY ROAD,,NORTHWAYS PARADE,LONDON,CAMDEN,LONDON,NW3 5EN,NW3 5EN,S,1G,D,E05000133,2012-03-19,0,CS,249.0,POINT (526631.7496617225 184429.291668465),2015-02-01 00:00:00,102938063,2018-10-01,1338,2010-04-01,1767 days,3105,1,1338,1767,0,False,True,WestEnd
102961063,5438,5438,00045000420111,E09000007,Camden,Inner London - West,GND F 11,FINCHLEY ROAD,LONDON,NW3 5EG,Shops,249,Retail High Street,Retail,50.45,10500.0,2010-04-01 00:00:00+00:00,2010,2016-12,5082.0,DAEJAN PROPERTIES LIMTED,0.0,False,2016-05-03,243.0,True,5072850,17692493.0,CR08,5105479.0,526658.0,184150.0,51.5420466,-0.1749631,2,MEDOROUX MEDICAL LTD,,,11.0,11.0,,SHOP AND PREMISES AT GROUND FLOOR,,,,,REGENCY PARADE,20400045,,N,osgb1000002298671173,15.0,osgb4000000030329877,3,osgb1000004338370,6,102961063.0,FINCHLEY ROAD,REGENCY PARADE,FINCHLEY ROAD,LONDON,CAMDEN,LONDON,NW3 5EG,NW3 5EG,S,1B,D,E05000144,2012-03-19,0,CS,249.0,POINT (526659.7471233251 184150.2808790731),2016-05-03 00:00:00,102961063,2017-01-01,243,2010-04-01,2224 days,2467,1,243,2224,0,False,True,WestEnd
103241063,75072,75072,00421000310023,E09000007,Camden,Inner London - West,BST & GND FS 3,GOLDHURST TERRACE,LONDON,NW6 3HX,Shops,249,Retail High Street,Retail,168.4,44750.0,2017-04-01 00:00:00+00:00,2017,2021-03,22330.25,FAIRVIEW NEW HOMES (LAWN ROAD) LIMITED,0.0,False,2015-01-19,2264.0,True,5063883,17729622.0,CR07,,526353.0,184561.0,51.5458086,-0.1792113,2,GARDEN BREAKFAST CLUB,,,3.0,,,,3.0,,,,,20400421,,N,osgb1000002298670277,8.0,osgb4000000030329893,8,osgb1000004337597,4,103241063.0,GOLDHURST TERRACE,,GOLDHURST TERRACE,LONDON,CAMDEN,LONDON,NW6 3HX,NW6 3HX,S,1G,D,E05000144,2012-03-19,4,CS,249.0,POINT (526354.7514956779 184561.2926648194),2015-01-19 00:00:00,103241063,2021-04-01,2264,2010-04-01,1754 days,4018,0,2264,1754,0,False,True,WestEnd
103245063,75123,75123,00421000900008,E09000007,Camden,Inner London - West,BST & GND FS 9,GOLDHURST TERRACE,LONDON,NW6 3HX,Shops,249,Retail High Street,Retail,88.37,17500.0,2010-04-01 00:00:00+00:00,2010,2011-12,7455.0,EUROTOP ENTERPRISES LTD,0.0,False,2011-07-14,171.0,True,5027732,17729631.0,C,,526342.0,184557.0,51.5457751,-0.17937129999999998,2,LANKA,,,9.0,,,,9.0,,,,,20400421,,N,osgb1000002298670280,10.0,osgb4000000030329893,8,osgb1000004337599,3,103245063.0,GOLDHURST TERRACE,,GOLDHURST TERRACE,LONDON,CAMDEN,LONDON,NW6 3HX,NW6 3HX,S,1L,D,E05000144,2012-03-19,0,CS,249.0,POINT (526343.7502514968 184557.2911793871),2011-07-14 00:00:00,103245063,2012-01-01,171,2010-04-01,469 days,640,1,171,469,0,False,True,WestEnd
103246063,75192,75192,00421001110015,E09000007,Camden,Inner London - West,BST FRNT & GND F 11,GOLDHURST TERRACE,LONDON,NW6 3HX,Restaurants,234,Retail Restaurants & Cafes,Retail,69.56,25750.0,2017-04-01 00:00:00+00:00,2017,2018-03,11999.5,ABBEY COMMERCIAL LTD,0.0,False,2017-11-17,135.0,True,5009406,17729623.0,CR07,,526338.0,184555.0,51.545758,-0.1794297,1,SPICE DELI,,,11.0,,,,11.0,,,,,20400421,,N,osgb1000002298670281,10.0,osgb4000000030329893,8,osgb1000004337600,3,103246063.0,GOLDHURST TERRACE,,GOLDHURST TERRACE,LONDON,CAMDEN,LONDON,NW6 3HX,NW6 3HX,S,1B,D,E05000144,2012-03-19,0,CR,234.0,POINT (526339.7482785338 184555.288797816),2017-11-17 00:00:00,103246063,2018-04-01,135,2010-04-01,2787 days,2922,1,135,2787,0,False,True,WestEnd
107277063,36253,36253,00264013800006,E09000007,Camden,Inner London - West,BST & GND FS 138,WEST END LANE,LONDON,NW6 1SD,Cafes,409,Retail Restaurants & Cafes,Retail,89.94,28500.0,2017-04-01 00:00:00+00:00,2017,2021-03,14221.5,NETWORK RAIL INFRASTRUCTURE LIMITED,0.0,False,2013-02-28,2954.0,True,5030780,17725571.0,C,,525542.0,184727.0,51.5474812,-0.1908415,1,BRIDGE CAFE,,,138.0,,,,138.0,,,,,20499056,,N,osgb1000002298621088,20.0,osgb4000000030223262,3,osgb1000004201275,5,107277063.0,WEST END LANE,,WEST END LANE,LONDON,CAMDEN,LONDON,NW6 1SD,NW6 1SD,S,1A,D,E05000145,2012-03-19,0,CR1,409.0,POINT (525543.7444553814 184727.2862227281),2013-02-28 00:00:00,107277063,2021-04-01,2954,2010-04-01,1064 days,4018,0,2954,1064,0,False,True,WestEnd
107288063,36504,36504,00264015830031,E09000007,Camden,Inner London - West,GND 1ST 2ND 3RD & 4TH FS 158-164,WEST END LANE,LONDON,NW6 1SD,Offices (Inc Computer Centres),203,Office General,Office,1955.58,555000.0,2017-04-01 00:00:00+00:00,2017,2017-12,265845.0,LBC - XG103CE020,0.0,False,2012-11-01,1887.0,True,5142291,,C,,525540.0,184880.0,51.5488567,-0.19081579999999998,1,,,,,,,,158.0,,164.0,,,20499056,,N,,,osgb4000000030329723,3,osgb1000004201283,4,107288063.0,WEST END LANE,,,LONDON,CAMDEN,,,NW6 1SD,,,L,E05000145,,0,CO,203.0,POINT (525541.7431763088 184880.292774994),2012-11-01 00:00:00,107288063,2018-01-01,1887,2010-04-01,945 days,2832,1,1887,945,0,False,True,WestEnd
107296063,36859,36859,00264017510012,E09000007,Camden,Inner London - West,BST & GND FS 175,WEST END LANE,LONDON,NW6 2LH,Restaurants,234,Retail Restaurants & Cafes,Retail,101.2,32250.0,2017-04-01 00:00:00+00:00,2017,2018-09,15480.0,JOHN GORDON WINES LTD,4.54747350886464e-13,False,2018-04-25,159.0,True,5107743,17727915.0,CR06,,525507.0,184597.0,51.5463207,-0.1913924,2,HEADS & TAILS,,,175.0,,,,175.0,,,,,20499056,,N,osgb1000002298621097,21.0,osgb4000000030329705,3,osgb1000004201063,4,107296063.0,WEST END LANE,,WEST END LANE,LONDON,CAMDEN,LONDON,NW6 2LH,NW6 2LH,S,1R,D,E05000145,2012-03-19,2,CR,234.0,POINT (525508.7386716392 184597.2882930216),2018-04-25 00:00:00,107296063,2018-10-01,159,2010-04-01,2946 days,3105,1,159,2946,0,False,True,WestEnd
107301063,322766,322766,00264017930077,E09000007,Camden,Inner London - West,1ST F S 179-181,WEST END LANE,LONDON,NW6 2LH,Offices (Inc Computer Centres),203,Office General,Office,65.6,17000.0,2017-04-01 00:00:00+00:00,2017,2019-03,8160.0,AUSTRALASIAN RECRUITMENT,2717.65,False,2018-11-15,137.0,True,5148010,,C,5087088.0,525503.0,184609.0,51.5464294,-0.1914458,2,,,,,,,OFFICES AND PREMISES AT 1ST FLOOR SOUTH,179.0,,181.0,,,20499056,,N,,,osgb4000000030329702,3,osgb1000004201065,5,107301063.0,WEST END LANE,,,LONDON,CAMDEN,,,NW6 2LH,,,L,E05000145,,0,CO,203.0,POINT (525504.7372400136 184609.2847324746),2018-11-15 00:00:00,107301063,2019-04-01,137,2010-04-01,3150 days,3287,1,137,3150,0,False,True,WestEnd
107305063,36892,36892,00264018620009,E09000007,Camden,Inner London - West,BST & GND FS 186-188,WEST END LANE,LONDON,NW6 1SG,Shops,249,Retail High Street,Retail,105.48,21500.0,2010-04-01 00:00:00+00:00,2010,2015-12,10320.0,LINDWOOD ESTATES LTD,0.0,False,2015-06-23,192.0,True,5110501,17725618.0,CR08,,525514.0,184963.0,51.5496084,-0.191161,2,RUSH,,186-188,,,,,186.0,,188.0,,,20499056,,N,osgb1000002298009913,21.0,osgb4000000030223265,5,osgb1000004201331,8,107305063.0,WEST END LANE,,WEST END LANE,LONDON,CAMDEN,LONDON,NW6 1SG,NW6 1SG,S,1F,D,E05000145,2012-03-19,0,CS,249.0,POINT (525515.7424002968 184963.2936985262),2015-06-23 00:00:00,107305063,2016-01-01,192,2010-04-01,1909 days,2101,1,192,1909,0,False,True,WestEnd
107336063,36951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WestEnd
