,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
66782063,316542,316542,00733003610012,E09000007,Camden,Inner London - West,GND F 36,PARKWAY,LONDON,NW1 7AH,Shops,249,Retail High Street,Retail,48.46,19000.0,2011-01-25 00:00:00+00:00,2010,2013-09,8778.0,DOCKLOCK LIMITED,13022.82,False,2013-05-01,153.0,True,5087377,17646454.0,C,,528784.0,183796.0,51.5383847,-0.14445239999999998,1,,,36A,,,,,36.0,,,,,20400733,,N,osgb1000002298767106,9.0,osgb4000000030250322,7,osgb1000005297377,4,66782063.0,PARKWAY,,PARKWAY,LONDON,CAMDEN,LONDON,NW1 7AH,NW1 7AH,S,3D,D,E05000130,2012-03-19,2,CS,249.0,POINT (528785.7738993003 183796.2851739489),2013-05-01 00:00:00,66782063,2013-10-01,153,2010-04-01,1126 days,1279,1,153,1126,0,False,True,CamdenT
66799063,118875,118875,00733006110012,E09000007,Camden,Inner London - West,GND F 61,PARKWAY,LONDON,NW1 7PP,Shops,249,Retail High Street,Retail,60.01,38000.0,2017-04-01 00:00:00+00:00,2017,2021-03,18962.0,BOTH BOUTIQUES LTD,0.0,False,2019-08-13,597.0,True,5004357,17647988.0,CR09,,528752.0,183705.0,51.5375742,-0.1449468,2,,,,61.0,,,,61.0,,,,,20400733,,N,osgb1000002298767191,9.0,osgb4000000030250299,3,osgb1000005296992,4,66799063.0,PARKWAY,,PARKWAY,LONDON,CAMDEN,LONDON,NW1 7PP,NW1 7PP,S,1B,D,E05000130,2012-03-19,0,CS,249.0,POINT (528753.773551181 183705.2846846021),2019-08-13 00:00:00,66799063,2021-04-01,597,2010-04-01,3421 days,4018,0,597,3421,0,False,True,CamdenT
66812063,118721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
66816063,118787,118787,00733005610019,E09000007,Camden,Inner London - West,GND F 56,PARKWAY,LONDON,NW1 7AH,Shops,249,Retail High Street,Retail,44.07,30250.0,2017-04-01 00:00:00+00:00,2017,2021-03,15094.75,DENNIS & HAYES LTD,99.12,False,2020-06-08,297.0,True,5144613,28384081.0,CR08,,528759.0,183763.0,51.5380938,-0.1448247,1,DENNIS & HAYES LTD,,,56.0,,,,56.0,,,,,20400733,,N,osgb1000002298919182,13.0,osgb4000000030250322,7,osgb1000005297385,4,66816063.0,PARKWAY,,PARKWAY,LONDON,CAMDEN,LONDON,NW1 7AH,NW1 7AH,S,3P,D,E05000130,2012-03-19,1,CS,249.0,POINT (528760.7758738943 183763.2810931943),2020-06-08 00:00:00,66816063,2021-04-01,297,2010-04-01,3721 days,4018,0,297,3721,0,False,True,CamdenT
68709063,123264,123264,0074200231001B,E09000007,Camden,Inner London - West,23,PRATT STREET,LONDON,NW1 0BG,Shops,249,Retail High Street,Retail,59.15,21000.0,2017-04-01 00:00:00+00:00,2017,2019-03,10080.0,JENNINGS RACING (2006) LIMITED,0.0,False,2010-05-23,3235.0,True,5001616,17630477.0,CR07,,529104.0,183735.0,51.537763500000004,-0.13986329999999994,2,,,,23.0,,,,23.0,,,,,20400742,,N,osgb1000002298825829,15.0,osgb4000000031195864,3,osgb1000005432315,4,68709063.0,PRATT STREET,,PRATT STREET,LONDON,CAMDEN,LONDON,NW1 0BG,NW1 0BG,S,1B,D,E05000130,2012-03-19,2,CS,249.0,POINT (529105.7763333307 183735.2870534346),2010-05-23 00:00:00,68709063,2019-04-01,3235,2010-04-01,52 days,3287,1,3235,52,0,False,True,CamdenT
94130063,59360,59360,00363001310012,E09000007,Camden,Inner London - West,BST & GND FS 13,KENTISH TOWN ROAD,LONDON,NW1 8NH,Shops,249,Retail High Street,Retail,57.38,22000.0,2010-04-01 00:00:00+00:00,2010,2012-03,9372.0,GOODGE STREET(TOTTENHAM COURT ROAD) LLP,0.0,False,2011-05-09,328.0,True,5061593,17650867.0,CR08,,528916.0,183953.0,51.5397655,-0.1424927,1,JALA NEWSAGENTS,,,13.0,,,,13.0,,,,,20400363,,N,osgb1000002298767815,13.0,osgb4000000030153051,4,osgb1000005297334,3,94130063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NH,NW1 8NH,S,1D,D,E05000130,2012-03-19,3,CS,249.0,POINT (528917.7768936767 183953.2846796382),2011-05-09 00:00:00,94130063,2012-04-01,328,2010-04-01,403 days,731,1,328,403,0,False,True,CamdenT
94134063,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
94136063,59528,59528,00363002100002,E09000007,Camden,Inner London - West,21,KENTISH TOWN ROAD,LONDON,NW1 8NH,Shops,249,Retail High Street,Retail,51.7,15250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7609.75,CASTLE ROCK PROPERTIES LTD,1229.68,False,2019-02-26,765.0,True,5061686,17650876.0,C,,528920.0,183972.0,51.5399354,-0.1424281,1,,,,21.0,,,,21.0,,,,,20400363,,N,osgb1000002298767818,16.0,osgb4000000030153051,4,osgb1000005297338,3,94136063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NH,NW1 8NH,S,1Q,D,E05000130,2012-03-19,1,CS,249.0,POINT (528921.7769103801 183972.2920174979),2019-02-26 00:00:00,94136063,2021-04-01,765,2010-04-01,3253 days,4018,0,765,3253,0,False,True,CamdenT
94710063,118965,118965,00733006410015,E09000007,Camden,Inner London - West,GND F 64,PARKWAY,LONDON,NW1 7AH,Restaurants,234,Retail Restaurants & Cafes,Retail,111.62,38750.0,2010-04-01 00:00:00+00:00,2010,2010-09,15771.25,NOVAS SCARMAN GROUP,0.0,False,2010-05-01,153.0,True,5047654,17646448.0,CR07,,528746.0,183749.0,51.5379709,-0.1450172,2,NAMAASTE KITCHEN,,,64.0,,,,64.0,,,,,20400733,,N,osgb1000002298767074,11.0,osgb4000000030250322,7,osgb1000005297389,4,94710063.0,PARKWAY,,PARKWAY,LONDON,CAMDEN,LONDON,NW1 7AH,NW1 7AH,S,1Q,D,E05000130,2012-03-19,0,CR,234.0,POINT (528747.7727867072 183749.2755900633),2010-05-01 00:00:00,94710063,2010-10-01,153,2010-04-01,30 days,183,1,153,30,0,False,True,CamdenT
94734063,119292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
95549063,123021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
95559063,123106,123106,00742001110025,E09000007,Camden,Inner London - West,1ST F 11,PRATT STREET,LONDON,NW1 0AE,Offices (Inc Computer Centres),203,Office General,Office,135.0,24250.0,2010-03-19 00:00:00+00:00,2010,2012-09,10912.5,LONDON CAMDEN COLLEGE LIMITED,0.0,False,2011-12-31,275.0,True,5169901,17630304.0,CE01,,529063.0,183708.0,51.5375302,-0.140464,1,,,11A,,,,,11.0,A,,,,20400742,,,osgb1000002298947901,8.0,osgb4000000030425192,3,osgb1000005432554,4,95559063.0,PRATT STREET,,PRATT STREET,LONDON,CAMDEN,LONDON,NW1 0AE,NW1 0AE,S,1T,D,E05000130,2012-03-19,0,CO,203.0,POINT (529064.7777338107 183708.2840973598),2011-12-31 00:00:00,95559063,2012-10-01,275,2010-04-01,639 days,914,1,275,639,0,False,True,CamdenT
95573063,123395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
