borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,longitude,easting,latitude,northing,BOROUGH,Cultural Venue Type,gss_code,runtime
Camden,,Camden Town Library,5021816,E09000007,Eversholt Street,,,Regent's Park,E05000142,-0.1361620716119107,529261.0001221001,51.5337404540244,183348.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Kilburn Library Centre,5134480,E09000007,Kilburn High Road,,,Kilburn,E05000140,-0.18954753898613244,525553.0001221001,51.53588067598411,183493.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Chalk Farm (now Primrose Hill Community Library),5154072,E09000007,Sharpleshall Street,,,Camden Town with Primrose Hill,E05000130,-0.15509123040874856,527929.0001221001,51.540631958109614,184081.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Swiss Cottage Library,5061473,E09000007,Avenue Road,,,Swiss Cottage,E05000144,-0.17163098599782725,526779.0001221001,51.541781286796045,184180.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Belsize Community Library,5045720,E09000007,Antrim Road,,,Belsize,E05000128,-0.16067410142327507,527523.0001221001,51.547392800167074,184823.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,West Hampstead Library,5037144,E09000007,Dennington Park Road,,,West Hampstead,E05000145,-0.19003314024441795,525481.0001221001,51.549810036826976,185041.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Kentish Town Library,5085726,E09000007,Kentish Town Road,,,Kentish Town,E05000139,-0.1388644494468259,529029.0001221001,51.549504027359674,185096.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Queens Crescent Library,5055133,E09000007,Queen's Crescent,,,Gospel Oak,E05000134,-0.14959200258692473,528284.0001221001,51.549979513484544,185130.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Keats Community Library,5085918,E09000007,Keats Grove,,,Hampstead Town,E05000135,-0.16662941254722766,527089.0001221001,51.554977586188116,185656.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,,Highgate Library,5090720,E09000007,Chester Road,,,Highgate,E05000137,-0.14248703587607095,528739.0001221001,51.56326752323644,186620.00012210011,Camden,Libraries,E09000007,09/05/2021
Camden,www.camdentownshed.org/,Camden Town Shed,5022268,E09000007,Camden Town Shed,Maiden Lane Community Centre,156 St Paul’s Crescent,Cantelowes,E05000131,-0.12881510376812852,529637.7195852689,51.541337757085415,184259.43249751255,Camden,Makerspaces,E09000007,09/05/2021
Camden,http://centa.co.uk/creative/hatton-garden-jewellery-centre/,Centa,5087772,E09000007,Hatton Garden Jewellery Centre,Arundel House,43 Kirby Street,Holborn and Covent Garden,E05000138,-0.10748141065091256,531178.345913878,51.519907596761676,181914.88115797547,Camden,Makerspaces,E09000007,09/05/2021
Camden,www.instituteofmaking.org.uk/,Institute Of Making,5148596,E09000007,Institute Of Making,Ucl,Malet Place,Bloomsbury,E05000129,-0.13239806496274617,529439.7404543821,51.52357126137597,182277.78637728648,Camden,Makerspaces,E09000007,09/05/2021
Camden,http://www.psbvision.com/lighting,PSB Vision ,5083630,E09000007,4-6 Canfield Place,,,Swiss Cottage,E05000144,-0.1794783249922282,526222.0001221001,51.546445039950015,184685.00012210011,Camden,Making and manufacturing,E09000007,09/05/2021
Camden,www.themill.com,The Mill,5110528,E09000007,11-14 Windmill Street,,,Bloomsbury,E05000129,-0.13224396547763262,529577.0001221001,51.51813728503439,181620.00012210011,Camden,Making and manufacturing,E09000007,09/05/2021
Camden,http://www.museumofwriting.co.uk/,Museum of Writing,5016035,E09000007,c/o Institute of English Studies,University of London Senate House,Malet Street,Bloomsbury,E05000129,-0.1271166876033612,529927.0001221001,51.520133027140396,181851.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.foundlingmuseum.org.uk/,The Foundling Museum,5002560,E09000007,40 Brunswick Square,NA,NA,King's Cross,E05000141,-0.12006407994067073,530403.0001221001,51.524759794575125,182378.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://www.freud.org.uk/,Freud Museum,5012934,E09000007,20 Maresfield Gardens,NA,NA,Frognal and Fitzjohns,E05000133,-0.1756692171178639,526482.0001221001,51.54791475159056,184855.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.cityoflondon.gov.uk/keats,Keats House,5015415,E09000007,10 Keats Grove,Hampstead,NA,Hampstead Town,E05000135,-0.16635185678295766,527108.0001221001,51.55506318286009,185666.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.britishmuseum.org/,British Museum,5027059,E09000007,Great Russell Street,NA,NA,Bloomsbury,E05000129,-0.12489323721873777,530086.0001221001,51.51846067038543,181669.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://www.nationaltrust.org.uk/2-willow-road,2 Willow Road,5032722,E09000007,Hampstead,NA,NA,Hampstead Town,E05000135,-0.16757183248871632,527019.0001221001,51.556656100869795,185841.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.bl.uk/,British Library,5037737,E09000007,96 Euston Road London,NW1 2DB ,NA,St. Pancras and Somers Town,E05000143,-0.12540663375542954,530019.0001221001,51.52947698734555,182893.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,www.burghhouse.org.uk/,Burgh House and Hampstead Museum,5067420,E09000007,New End Square,Hampstead,NA,Hampstead Town,E05000135,-0.17348958315681395,526606.0001221001,51.55767471077863,185944.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.rcplondon.ac.uk/museum-and-garden,Royal College of Physicians of London Museum,5069347,E09000007,Library Archive and Museum Services,11 St Andrews Place,Regent’s Park,Regent's Park,E05000142,-0.1434009128363048,528783.0001221001,51.52523946330214,182390.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.jewishmuseum.org.uk/,"Jewish Museum, London",5082327,E09000007,Raymond Burton Hs,129-131 Albert Street,NA,Camden Town with Primrose Hill,E05000130,-0.14306134313921962,528774.0001221001,51.53677277807203,183673.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.wellcomecollection.org/,Wellcome Collection,5083806,E09000007,183 Euston Road,NA,NA,Bloomsbury,E05000129,-0.13233652342150934,529550.0001221001,51.52538755920487,182426.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,www.gac.culture.gov.uk/,Government Art Collection,5087928,E09000007,Queen's Yard,179a Tottenham Court Rd,NA,Bloomsbury,E05000129,-0.13332035698875788,529492.0001221001,51.52177882342938,182023.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.britishmuseum.org/,The British Museum,5090682,E09000007,Great Russell Street,NA,NA,Bloomsbury,E05000129,-0.12526632844487084,530059.0001221001,51.51885335819482,181712.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://www.nationaltrust.org.uk/fenton-house-and-garden,Fenton House,5126160,E09000007,Hampstead Grove,Hampstead,NA,Hampstead Town,E05000135,-0.17855322763640655,526253.0001221001,51.558409959441974,186017.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.soane.org/,Sir John Soaneʼs Museum,5137612,E09000007,13 Lincoln’s Inn Fields,NA,NA,Holborn and Covent Garden,E05000138,-0.11593635110788342,530713.0001221001,51.516482429130974,181465.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,www.benuri.org.uk,"Ben Uri Gallery, The Art Museum for Everyone, The London Jewish Museum of Art",5144462,E09000007,108A Boundary Road,off Abbey Rd,St John’s Wood,Kilburn,E05000140,-0.18379098900502722,525949.0001221001,51.537032781529106,183631.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://www.ucl.ac.uk/culture/grant-museum-zoology,"Grant Museum of Zoology and Comparative Anatomy, UCL",5157295,E09000007,21 University Street,NA,NA,Bloomsbury,E05000129,-0.13307828622276366,529505.0001221001,51.523115008733654,182172.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.culture24.org.uk/se000386,Petrie Museum of Egyptian Archaeology,5157395,E09000007,University College London,Malet Place,NA,Bloomsbury,E05000129,-0.1309127849608576,529654.0001221001,51.5235391884587,182223.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://www.ucl.ac.uk/culture/geology-collection,"Geology (and Teaching & Research) Collections, UCL",5157402,E09000007,Rock Room,"Room 4, First Floor",South Wing,Bloomsbury,E05000129,-0.13187663040975917,529587.0001221001,51.52359051926899,182227.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.ucl.ac.uk/museums/uclart,UCL Art Museum,5157412,E09000007,South Cloisters,UCL,NA,Bloomsbury,E05000129,-0.13168718077841113,529599.0001221001,51.52399221105139,182272.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.cartoonmuseum.org/,Cartoon Museum,5158052,E09000007,35 Little Russell Street,NA,NA,Holborn and Covent Garden,E05000138,-0.1244414636071606,530121.0001221001,51.51717636023896,181527.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,www.arts.ac.uk/csm/,Central Saint Martins,5171310,E09000007,Granary Building,1 Granary Square,Kings Cross,St. Pancras and Somers Town,E05000143,-0.12287737396397765,530176.0001221001,51.53592987406201,183615.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.houseofillustration.org.uk/,House of Illustration,5188521,E09000007,2 Granary Square King's Cross London,NA,NA,St. Pancras and Somers Town,E05000143,-0.12287737396397765,530176.0001221001,51.53592987406201,183615.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.freemasonry.london.museum/,Library and Museum of Freemasonry,10091860258,E09000007,Freemasons' Hall,60 Great Queen Street,NA,Holborn and Covent Garden,E05000138,-0.11952901172719528,530469.0001221001,51.51465144183382,181255.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,https://dickensmuseum.com/,Charles Dickens Museum,10091862283,E09000007,48 Doughty St,London,NA,Holborn and Covent Garden,E05000138,-0.11465439890377065,530783.0001221001,51.523090089291436,182202.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,http://www.culture24.org.uk/mw387,Kenwood House (known as the Iveagh Bequest),10091954503,E09000007,Hampstead Ln,Highgate,NA,Highgate,E05000137,-0.16602072093380768,527087.0001221001,51.57082353021676,187419.00012210011,Camden,Museums and public galleries,E09000007,09/05/2021
Camden,,Crockford Management,5059845,E09000007,10 Tottenham Mews,Camden,,Bloomsbury,E05000129,-0.13557551076901564,529341.000122197,51.5198630962945,181806.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,http://www.theorchard.com/,The Orchard,0,E09000007,20-23 Greville St London,,,Holborn And Covent Garden,E05000138,-0.10499500468281249,531465.000122197,51.518923273614476,181756.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.transcriptdivas.co.uk,Transcript Divas,5138436,E09000007,Monomark House 27,Old Gloucester Street,Camden,Holborn And Covent Garden,E05000138,-0.12060270167104654,530379.000122197,51.52008278161733,181857.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.firstnightrecords.com,Connoisseur Collection,5087310,E09000007,3 Warren Mews,Camden,,Bloomsbury,E05000129,-0.13995720137888082,529029.000122197,51.52271167613208,182115.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.firstnightrecords.com,First Night Records Ltd,5087310,E09000007,3 Warren Mews,Camden,,Bloomsbury,E05000129,-0.13995720137888082,529029.000122197,51.52271167613208,182115.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,,Big Life Management Ltd,5083535,E09000007,67-69 Chalton Street,Camden,,St. Pancras And Somers Town,E05000143,-0.12897390363535613,529772.000122197,51.52933609071507,182871.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.silvascreen.com,Silva Screen Music,0,E09000007,"3 Prowse Pl
3 Prowse Pl ",,,Camden Town With Primrose Hill,E05000130,-0.1386527012477172,529067.000122197,51.541262613599294,184180.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.onceuponatimemusic.co.uk,Once Upon A Time Music Publishing Ltd,5006255,E09000007,55 Kentish Town Road,Camden,,Camden Town With Primrose Hill,E05000130,-0.14061866463467085,528929.000122197,51.54186038509019,184243.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,,A T C,5052293,E09000007,Flat 2 168,Camden Street,Camden,Camden Town With Primrose Hill,E05000130,-0.13977607925939098,528987.000122197,51.54200890897753,184261.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.warp.net,Warp Records Ltd,5125063,E09000007,Unit L Spectrum House 32-34,Gordon House Road,Camden,Highgate,E05000137,-0.1467994262243399,528462.000122197,51.55551139359011,185750.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
Camden,www.thebachplayers.org.uk,The Bach Players,5079181,E09000007,24a York Rise,Camden,,Highgate,E05000137,-0.1418991146438105,528794.000122197,51.558221862281194,186060.00012159348,Camden,Music (office based businesses),E09000007,09/05/2021
,https://playdeepstudios.co.uk/,Play Deep Studios,,,8-16 Cromer Street,Kings Cross,,,,-0.1182377535662422,530520.9820295945,51.52779899126611,182719.18713769317,Camden,Music recording studios,E09000007,09/05/2021
Camden,www.nanovoiceartist.com,Nano Voice Artist,0,E09000007,Moore Court 2-10 Alexandra Rd,,,Swiss Cottage,E05000144,-0.1754638563272394,526517.000122197,51.54042899191979,184023.00012159348,Camden,Music recording studios,E09000007,09/05/2021
Camden,www.rakstudios.co.uk,Rak Studios Ltd,0,E09000007,C/o 42 - 48 Charlbert Street. ,,,Haverstock,E05000136,-0.1530336675601668,528058.0313110948,51.545487204823054,184624.46252399683,Camden,Music recording studios,E09000007,09/05/2021
Camden,http://www.mapmusic.net,Map Music Ltd,5029686,E09000007,46 Grafton Road,Camden,,Kentish Town,E05000139,-0.14332691937440292,528726.000122197,51.5472544190889,184838.00012159348,Camden,Music recording studios,E09000007,09/05/2021
Camden,http://www.autograph.co.uk,Autograph Sound Recording Ltd,5110369,E09000007,42767 Spring Place,Camden,,Kentish Town,E05000139,-0.145328565120688,528584.000122197,51.54840127729572,184962.00012159348,Camden,Music recording studios,E09000007,09/05/2021
Camden,www.airstudios.com,Air Studios,5021936,E09000007,Lyndhurst Hall Lyndhurst Road,Camden,,Hampstead Town,E05000135,-0.1683568878233734,526977.000122197,51.552198609801415,185344.00012159348,Camden,Music recording studios,E09000007,09/05/2021
Camden,http://www.bloomsbury.org.uk/roomhire,Bloomsbury Central Baptist Church,0,E09000007,235 Shaftesbury Ave London,,,Holborn And Covent Garden,E05000138,-0.12455750404703303,530116.8815308958,51.51579696055884,181373.41747999936,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,http://www.footesmusic.com/practice-room-i33,Footes Practice Room,5013080,E09000007,41 Store Street,Camden,,Bloomsbury,E05000129,-0.12905671363845994,529794.000122197,51.51957941146784,181786.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,http://www.mountpleasantstudio.com,Mount Pleasant Studio,5088269,E09000007,51-53 Mount Pleasant,Camden,,Holborn And Covent Garden,E05000138,-0.11067061607512281,531060.000122197,51.52285510214504,182183.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.peregrines-pianos.com,Peregrine's Pianos,5076021,E09000007,137a Gray's Inn Road,Camden,,Holborn And Covent Garden,E05000138,-0.11434359866047657,530803.000122197,51.52363370018454,182263.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,http://www.musicanova.org.uk/about_us/rehearsal-studios/,Musica Nova,5087725,E09000007,88 Cromer Street,Camden,,King's Cross,E05000141,-0.12074845007166668,530348.000122197,51.52739688081972,182670.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.thejoint.org.uk,The Joint,5136154,E09000007,42887 Field Street,Camden,,King's Cross,E05000141,-0.11724561976865179,530584.000122197,51.52982292425943,182946.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.northlondonmusicacademy.com,North London Music Academy,5088505,E09000007,15 Pratt Mews,Camden,,Regent's Park,E05000142,-0.1389413558276687,529060.000122197,51.53666251288424,183668.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.newrosestudios.com,New Rose Studios,5079631,E09000007,225a Camden Road,Camden,,Kentish Town,E05000139,-0.12821581141419686,529771.000122197,51.548165440057964,184966.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.ktownstudios.co.uk,K-Town Studios,0,E09000007,Unit 8 Regis Road,Kentish Town,,Kentish Town,E05000139,-0.14422823666284523,528655.000122197,51.550272509702936,185172.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.waithestudios.com,Waithe Studios,5079631,E09000007,225a Camden Road,Camden,,Kentish Town,E05000139,-0.12821581141419686,529771.000122197,51.548165440057964,184966.00012159348,Camden,Music rehearsal studios,E09000007,09/05/2021
Camden,www.camdenassembly.com,The Camden Assembly Pub,5020249,E09000007,49 Chalk Farm Road,Camden,,Haverstock,E05000136,-0.14769866368458578,528436.000122197,51.54261093903531,184314.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.theunicorncamden.com,The Unicorn,,,227a Camden Road,,,,,-0.12797558292784783,529786.981259495,51.54840176049184,184992.70312279463,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.greeneking-pubs.co.uk/pub/two-brewers-covent-garden,Two Brewers,5059285,E09000007,40 Monmouth Street,Camden,,Holborn And Covent Garden,E05000138,-0.12574333337623142,530043.000122197,51.51285328149432,181044.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.reallyusefultheatres.co.uk/our-theatres/cambridge,Cambridge Theatre,5089373,E09000007,Earlham Street Camden,,,Holborn And Covent Garden,E05000138,-0.12480040993740843,530108.000122197,51.513000091878524,181062.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.phoenixtheatrelondon.co.uk,Phoenix Theatre,5037592,E09000007,110 Charing Cross Road,Camden,,Holborn And Covent Garden,E05000138,-0.12797314941645177,529885.000122197,51.51401309345008,181169.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.bar-salsa.com/soho,Salsa!,5002609,E09000007,96 Charing Cross Road,Camden,,Holborn And Covent Garden,E05000138,-0.12748557398402618,529920.000122197,51.513600598790376,181124.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.phoenixartistclub.com,Phoenix Artist Club,5169960,E09000007,1 Phoenix Street,Camden,,Holborn And Covent Garden,E05000138,-0.12748486490206515,529919.000122197,51.51396932363668,181165.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.stgilesonline.org,St. Giles-In-The-Fields,0,E09000007,60 St Giles High St London,,,Holborn And Covent Garden,E05000138,-0.12678869272950646,529965.000122197,51.5147766200176,181256.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.reallyusefultheatres.co.uk/our-theatres/new-london,New London Theatre,5090696,E09000007,166 Drury Lane,Camden,,Holborn And Covent Garden,E05000138,-0.1211899845526253,530353.000122197,51.51492089029871,181282.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.swaybar.co.uk/,Sway,5082337,E09000007,61-65 Great Queen Street,Camden,,Holborn And Covent Garden,E05000138,-0.11907983396013058,530499.000122197,51.51505794274204,181301.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.shaftesburytheatre.com,Shaftesbury Theatre,5038488,E09000007,210 Shaftesbury Avenue,Camden,,Holborn And Covent Garden,E05000138,-0.12451384188681056,530120.000122197,51.515765528067064,181370.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.nederlander.co.uk/dominion-theatre,Dominion Theatre,5083050,E09000007,268-269 Tottenham Court Road,Camden,,Bloomsbury,E05000129,-0.12806054066760483,529872.000122197,51.51645174387213,181440.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.bourneandhollingsworth.com,Bourne And Hollingsworth,5143602,E09000007,28 Rathbone Place,Camden,,Bloomsbury,E05000129,-0.1326486705715995,529551.000122197,51.51740625831428,181538.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Elysee,5011894,E09000007,13 Percy Street,Camden,,Bloomsbury,E05000129,-0.13143643532684215,529634.000122197,51.51779165989556,181583.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Bounce,5036522,E09000007,121 Holborn,Camden,,Holborn And Covent Garden,E05000138,-0.10691116016340452,531336.000122197,51.51756021487133,181601.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.holbornwhippet.com,Holborn Whippet,5083721,E09000007,25-27 Sicilian Avenue,Camden,,Holborn And Covent Garden,E05000138,-0.11972817076917233,530446.000122197,51.51786533991685,181612.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.oldnickholborn.co.uk,Old Nick,5134812,E09000007,21-22 Sandland Street,Camden,,Holborn And Covent Garden,E05000138,-0.1149289773221676,530776.000122197,51.51888551232366,181734.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.greeneking-pubs.co.uk/pub/fitzrovia-bloomsbury,Fitzrovia,5142641,E09000007,18 Goodge Street,Camden,,Bloomsbury,E05000129,-0.13324451523202013,529504.000122197,51.51940331930598,181759.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.conwayhall.org.uk,Conway Hall,5048256,E09000007,Conway Hall 25,Red Lion Square,Camden,Holborn And Covent Garden,E05000138,-0.11672894540398056,530650.000122197,51.51928316715563,181775.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Simmons Bar,5110090,E09000007,28 Maple Street,Camden,,Bloomsbury,E05000129,-0.13733069397083,529214.000122197,51.52171667557244,182009.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.dukepub.co.uk,The Duke,5008675,E09000007,7 Roger Street,Camden,,Holborn And Covent Garden,E05000138,-0.11488988462699704,530769.000122197,51.52227545997529,182111.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.appletree-clerkenwell.co.uk,Apple Tree,5037589,E09000007,45 Mount Pleasant,Camden,,Holborn And Covent Garden,E05000138,-0.11044929678918357,531075.000122197,51.52297744658673,182197.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Bloomsbury Bowling Lanes,5090691,E09000007,Tavistock Square Camden,,,Bloomsbury,E05000129,-0.1267094510495842,529945.000122197,51.523732938493445,182252.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.thebloomsbury.com,Bloomsbury Theatre & Bloomsbury Studio,5007085,E09000007,15 Gordon Street,Camden,,Bloomsbury,E05000129,-0.13117375933623962,529633.000122197,51.52455961803416,182336.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Foundling Museum,5002560,E09000007,40 Brunswick Square,Camden,,King's Cross,E05000141,-0.12006407993946251,530403.000122197,51.524759794570556,182378.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Camden People's Theatre,5158137,E09000007,58-60 Hampstead Road,Camden,,Regent's Park,E05000142,-0.13672335917603423,529245.000122197,51.5256461990482,182447.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.harrisonbar.co.uk,The Harrison,5058943,E09000007,28 Harrison Street,Camden,,King's Cross,E05000141,-0.11897472170426074,530472.000122197,51.52705367247282,182635.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.thewaterratsvenue.london,The Water Rats,5021978,E09000007,328 Gray's Inn Road,Camden,,King's Cross,E05000141,-0.11781700968698848,530548.000122197,51.528555010308594,182804.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.wearebigchill.com/house,Big Chill House,5022144,E09000007,257-259 Pentonville Road,Camden,,King's Cross,E05000141,-0.11831336629867985,530509.000122197,51.53015483383585,182981.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.scala.co.uk,Scala,0,E09000007,275 Pentonville Rd Kings Cross,London,,King's Cross,E05000141,-0.11904751996037845,530458.000122197,51.53018459696914,182983.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.davidrobertsartfoundation.com,David Roberts Art Foundation,5088004,E09000007,37 Camden High Street,Camden,,Regent's Park,E05000142,-0.13768863783856955,529154.000122197,51.53414243028886,183390.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.theblueskitchen.com/camden,The Blues Kitchen,5082330,E09000007,111-113 Camden High Street,Camden,,Regent's Park,E05000142,-0.13966635036674793,529010.000122197,51.53656609157571,183656.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.greennote.co.uk,Green Note,5124523,E09000007,106 Parkway,Camden,,Camden Town With Primrose Hill,E05000130,-0.14431664923167042,528687.000122197,51.53675667053661,183669.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Camden Head,5066460,E09000007,100 Camden High Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.1392510858623277,529038.000122197,51.53684729722486,183688.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.thedublincastle.com,The Dublin Castle,5037821,E09000007,94 Parkway,Camden,,Camden Town With Primrose Hill,E05000130,-0.14399190618092286,528709.000122197,51.536940396229994,183690.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.cecilsharphouse.org,Cecil Sharp House,5066674,E09000007,Cecil Sharp House 2,Regents Park Road,Camden,Camden Town With Primrose Hill,E05000130,-0.14775819524584682,528446.000122197,51.53759350296487,183756.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.thejazzcafelondon.com,Jazz Café,5048630,E09000007,5 Parkway,Camden,,Camden Town With Primrose Hill,E05000130,-0.1414765498549213,528880.000122197,51.538150666426596,183829.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.ourblackheart.com,The Black Heart,5082934,E09000007,43161 Greenland Place,Camden,,Camden Town With Primrose Hill,E05000130,-0.14025821302318833,528964.000122197,51.53832021971758,183850.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.theunderworldcamden.co.uk,The Underworld,5048636,E09000007,174 Camden High Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.140387681173887,528954.000122197,51.53868201302834,183890.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Made In Brasil,5034569,E09000007,12 Inverness Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.14248912876983455,528807.000122197,51.53913800557275,183937.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,,Boho Camden,5016153,E09000007,6 Inverness Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.14231361374202123,528819.000122197,51.53919818058235,183944.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.electricballroom.co.uk,Electric Ballroom,5021260,E09000007,184 Camden High Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.14137678555647612,528884.000122197,51.539183339858255,183944.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.princealbertcamden.com,Prince Albert,5037794,E09000007,163 Royal College Street,Camden,,Camden Town With Primrose Hill,E05000130,-0.13553899369803243,529288.000122197,51.539459426333345,183985.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.thequeensprimrosehill.co.uk,Queens,5067103,E09000007,49 Regents Park Road,Camden,,Camden Town With Primrose Hill,E05000130,-0.15619402823395948,527854.000122197,51.54010968827901,184021.00012159348,Camden,Music venues (all),E09000007,09/05/2021
Camden,www.conincamden.com,Constitution,5063437,E09000007,42 St. Pancras Way,Camden,,St. Pancras And Somers Town,E05000143,-0.1338368886417012,529405.000122197,51.53981908008936,184028.00012159348,Camden,Music venues (all),E09000007,09/05/2021
